ID	Name	_CATEGORY	UiID	Genre	SubType	DetailType	Quality	Price	BindType	MaxExistTime	MaxExistAmount	MaxDurability	CanStack	CanConsume	CanTrade	CanDestroy	ScriptName	SkillID	SkillLevel	_LEVEL	CoolDownID	RequireLevel	RequireProfessionID	RequireProfessionBranch	RequireProfessionLevel	RequireGender	CanUseOnHorse	CanUseInFight	CanGoodCampUse	CanEvilCampUse	CanNeutralCampUse	AucGenre	AucSubType	RequireForce	RequireCamp	TargetType	Prefix	Postfix	EnchantID	BoxID	ExistType	MapBanUseItemMask	IgnoreBindMask	BelongForceMask	CanShared	MapBanTradeItemMask	MapCanExistItemMask	BelongSchoolMask
67228	飞泉远岫·霸刀·无际囊	pvp万灵当歌瑰石提品	273057				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67229	飞泉远岫·蓬莱·素练囊	pvp万灵当歌瑰石提品	273058				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67230	飞泉远岫·凌雪·寒鸦囊	pvp万灵当歌瑰石提品	273059				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67231	飞泉远岫·衍天·星斗囊	pvp万灵当歌瑰石提品	273060				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67232	飞泉远岫·药宗·汗漫囊	pvp万灵当歌瑰石提品	273061				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67233	飞泉远岫·药宗·晴时囊	pvp万灵当歌瑰石提品	273062				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67234	飞泉远岫·刀宗·寒光囊	pvp万灵当歌瑰石提品	273063				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67235	飞泉远岫·万灵·同梦囊	pvp万灵当歌瑰石提品	273064				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67236	飞泉远岫·少林·暮音棍	pvp万灵当歌瑰石提品	273065				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67237	飞泉远岫·万花·古今笔	pvp万灵当歌瑰石提品	273066				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67238	飞泉远岫·万花·涧烟笔	pvp万灵当歌瑰石提品	273067				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67239	飞泉远岫·天策·功成枪	pvp万灵当歌瑰石提品	273068				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67240	飞泉远岫·纯阳·南客剑	pvp万灵当歌瑰石提品	273069				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67241	飞泉远岫·纯阳·率然剑	pvp万灵当歌瑰石提品	273070				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67242	飞泉远岫·七秀·青红双剑	pvp万灵当歌瑰石提品	273071				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67243	飞泉远岫·七秀·晚来双剑	pvp万灵当歌瑰石提品	273072				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67244	飞泉远岫·五毒·蝶随笛	pvp万灵当歌瑰石提品	273073				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67245	飞泉远岫·五毒·情独笛	pvp万灵当歌瑰石提品	273074				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67246	飞泉远岫·唐门·泛烟弩	pvp万灵当歌瑰石提品	273075				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67247	飞泉远岫·唐门·万里弩	pvp万灵当歌瑰石提品	273076				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67248	飞泉远岫·藏剑·阑干轻剑	pvp万灵当歌瑰石提品	273077				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67249	飞泉远岫·藏剑·阑干重剑	pvp万灵当歌瑰石提品	273078				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67250	飞泉远岫·丐帮·青山棒	pvp万灵当歌瑰石提品	273079				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67251	飞泉远岫·明教·旧影刀	pvp万灵当歌瑰石提品	273080				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67252	飞泉远岫·苍云·楼月盾刀	pvp万灵当歌瑰石提品	273081				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67253	飞泉远岫·长歌·妙音琴	pvp万灵当歌瑰石提品	273082				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67254	飞泉远岫·长歌·秋瘦琴	pvp万灵当歌瑰石提品	273083				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67255	飞泉远岫·霸刀·无际刀	pvp万灵当歌瑰石提品	273084				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67256	飞泉远岫·蓬莱·素练伞	pvp万灵当歌瑰石提品	273085				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67257	飞泉远岫·凌雪·寒鸦链刀	pvp万灵当歌瑰石提品	273086				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67258	飞泉远岫·衍天·星斗魂灯	pvp万灵当歌瑰石提品	273087				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67259	飞泉远岫·药宗·汗漫卷	pvp万灵当歌瑰石提品	273088				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67260	飞泉远岫·药宗·晴时卷	pvp万灵当歌瑰石提品	273089				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67261	飞泉远岫·刀宗·寒光刀	pvp万灵当歌瑰石提品	273090				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67262	飞泉远岫·万灵·同梦弓	pvp万灵当歌瑰石提品	273091				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67263	覆海移山·少林·俱幻袖	pvp万灵当歌瑰石提品	273092				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67264	覆海移山·万花·千载袖	pvp万灵当歌瑰石提品	273093				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67265	覆海移山·万花·苗香袖	pvp万灵当歌瑰石提品	273094				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67266	覆海移山·天策·雨露袖	pvp万灵当歌瑰石提品	273095				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67267	覆海移山·纯阳·九重袖	pvp万灵当歌瑰石提品	273096				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67268	覆海移山·纯阳·月华袖	pvp万灵当歌瑰石提品	273097				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67269	覆海移山·七秀·似玉袖	pvp万灵当歌瑰石提品	273098				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67270	覆海移山·七秀·新岁袖	pvp万灵当歌瑰石提品	273099				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67271	覆海移山·五毒·山川袖	pvp万灵当歌瑰石提品	273100				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67272	覆海移山·五毒·妙理袖	pvp万灵当歌瑰石提品	273101				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67273	覆海移山·唐门·抚育袖	pvp万灵当歌瑰石提品	273102				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67274	覆海移山·唐门·逆旅袖	pvp万灵当歌瑰石提品	273103				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67275	覆海移山·藏剑·凉生袖	pvp万灵当歌瑰石提品	273104				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67276	覆海移山·丐帮·飞隙袖	pvp万灵当歌瑰石提品	273105				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67277	覆海移山·明教·荒烟袖	pvp万灵当歌瑰石提品	273106				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67278	覆海移山·苍云·花落袖	pvp万灵当歌瑰石提品	273107				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67279	覆海移山·长歌·三山袖	pvp万灵当歌瑰石提品	273108				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67280	覆海移山·长歌·心笑袖	pvp万灵当歌瑰石提品	273109				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67281	覆海移山·霸刀·宝光袖	pvp万灵当歌瑰石提品	273110				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67282	覆海移山·蓬莱·神羽袖	pvp万灵当歌瑰石提品	273111				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67283	覆海移山·凌雪·闲处袖	pvp万灵当歌瑰石提品	273112				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67284	覆海移山·衍天·周旋袖	pvp万灵当歌瑰石提品	273113				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67285	覆海移山·药宗·争春袖	pvp万灵当歌瑰石提品	273114				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67286	覆海移山·药宗·丹灶袖	pvp万灵当歌瑰石提品	273115				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67287	覆海移山·刀宗·扁舟袖	pvp万灵当歌瑰石提品	273116				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67288	覆海移山·万灵·临泉袖	pvp万灵当歌瑰石提品	273117				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67289	覆海移山·少林·俱幻腰带	pvp万灵当歌瑰石提品	273118				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67290	覆海移山·万花·千载腰带	pvp万灵当歌瑰石提品	273119				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67291	覆海移山·万花·苗香腰带	pvp万灵当歌瑰石提品	273120				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67292	覆海移山·天策·雨露腰带	pvp万灵当歌瑰石提品	273121				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67293	覆海移山·纯阳·九重腰带	pvp万灵当歌瑰石提品	273122				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67294	覆海移山·纯阳·月华腰带	pvp万灵当歌瑰石提品	273123				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67295	覆海移山·七秀·似玉腰带	pvp万灵当歌瑰石提品	273124				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67296	覆海移山·七秀·新岁腰带	pvp万灵当歌瑰石提品	273125				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67297	覆海移山·五毒·山川腰带	pvp万灵当歌瑰石提品	273126				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67298	覆海移山·五毒·妙理腰带	pvp万灵当歌瑰石提品	273127				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67299	覆海移山·唐门·抚育腰带	pvp万灵当歌瑰石提品	273128				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67300	覆海移山·唐门·逆旅腰带	pvp万灵当歌瑰石提品	273129				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67301	覆海移山·藏剑·凉生腰带	pvp万灵当歌瑰石提品	273130				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67302	覆海移山·丐帮·飞隙腰带	pvp万灵当歌瑰石提品	273131				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67303	覆海移山·明教·荒烟腰带	pvp万灵当歌瑰石提品	273132				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67304	覆海移山·苍云·花落腰带	pvp万灵当歌瑰石提品	273133				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67305	覆海移山·长歌·三山腰带	pvp万灵当歌瑰石提品	273134				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67306	覆海移山·长歌·心笑腰带	pvp万灵当歌瑰石提品	273135				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67307	覆海移山·霸刀·宝光腰带	pvp万灵当歌瑰石提品	273136				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67308	覆海移山·蓬莱·神羽腰带	pvp万灵当歌瑰石提品	273137				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67309	覆海移山·凌雪·闲处腰带	pvp万灵当歌瑰石提品	273138				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67310	覆海移山·衍天·周旋腰带	pvp万灵当歌瑰石提品	273139				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67311	覆海移山·药宗·争春腰带	pvp万灵当歌瑰石提品	273140				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67312	覆海移山·药宗·丹灶腰带	pvp万灵当歌瑰石提品	273141				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67313	覆海移山·刀宗·扁舟腰带	pvp万灵当歌瑰石提品	273142				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67314	覆海移山·万灵·临泉腰带	pvp万灵当歌瑰石提品	273143				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67315	覆海移山·少林·俱幻靴	pvp万灵当歌瑰石提品	273144				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67316	覆海移山·万花·千载靴	pvp万灵当歌瑰石提品	273145				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67317	覆海移山·万花·苗香靴	pvp万灵当歌瑰石提品	273146				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67318	覆海移山·天策·雨露靴	pvp万灵当歌瑰石提品	273147				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67319	覆海移山·纯阳·九重靴	pvp万灵当歌瑰石提品	273148				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67320	覆海移山·纯阳·月华靴	pvp万灵当歌瑰石提品	273149				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67321	覆海移山·七秀·似玉靴	pvp万灵当歌瑰石提品	273150				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67322	覆海移山·七秀·新岁靴	pvp万灵当歌瑰石提品	273151				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67323	覆海移山·五毒·山川靴	pvp万灵当歌瑰石提品	273152				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67324	覆海移山·五毒·妙理靴	pvp万灵当歌瑰石提品	273153				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67325	覆海移山·唐门·抚育靴	pvp万灵当歌瑰石提品	273154				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67326	覆海移山·唐门·逆旅靴	pvp万灵当歌瑰石提品	273155				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67327	覆海移山·藏剑·凉生靴	pvp万灵当歌瑰石提品	273156				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67328	覆海移山·丐帮·飞隙靴	pvp万灵当歌瑰石提品	273157				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67329	覆海移山·明教·荒烟靴	pvp万灵当歌瑰石提品	273158				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67330	覆海移山·苍云·花落靴	pvp万灵当歌瑰石提品	273159				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67331	覆海移山·长歌·三山靴	pvp万灵当歌瑰石提品	273160				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67332	覆海移山·长歌·心笑靴	pvp万灵当歌瑰石提品	273161				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67333	覆海移山·霸刀·宝光靴	pvp万灵当歌瑰石提品	273162				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67334	覆海移山·蓬莱·神羽靴	pvp万灵当歌瑰石提品	273163				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67335	覆海移山·凌雪·闲处靴	pvp万灵当歌瑰石提品	273164				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67336	覆海移山·衍天·周旋靴	pvp万灵当歌瑰石提品	273165				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67337	覆海移山·药宗·争春靴	pvp万灵当歌瑰石提品	273166				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67338	覆海移山·药宗·丹灶靴	pvp万灵当歌瑰石提品	273167				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67339	覆海移山·刀宗·扁舟靴	pvp万灵当歌瑰石提品	273168				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67340	覆海移山·万灵·临泉靴	pvp万灵当歌瑰石提品	273169				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67341	覆海移山·少林·俱幻裤	pvp万灵当歌瑰石提品	273170				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67342	覆海移山·万花·千载裤	pvp万灵当歌瑰石提品	273171				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67343	覆海移山·万花·苗香裤	pvp万灵当歌瑰石提品	273172				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67344	覆海移山·天策·雨露裤	pvp万灵当歌瑰石提品	273173				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67345	覆海移山·纯阳·九重裤	pvp万灵当歌瑰石提品	273174				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67346	覆海移山·纯阳·月华裤	pvp万灵当歌瑰石提品	273175				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67347	覆海移山·七秀·似玉裤	pvp万灵当歌瑰石提品	273176				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67348	覆海移山·七秀·新岁裤	pvp万灵当歌瑰石提品	273177				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67349	覆海移山·五毒·山川裤	pvp万灵当歌瑰石提品	273178				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67350	覆海移山·五毒·妙理裤	pvp万灵当歌瑰石提品	273179				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67351	覆海移山·唐门·抚育裤	pvp万灵当歌瑰石提品	273180				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67352	覆海移山·唐门·逆旅裤	pvp万灵当歌瑰石提品	273181				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67353	覆海移山·藏剑·凉生裤	pvp万灵当歌瑰石提品	273182				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67354	覆海移山·丐帮·飞隙裤	pvp万灵当歌瑰石提品	273183				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67355	覆海移山·明教·荒烟裤	pvp万灵当歌瑰石提品	273184				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67356	覆海移山·苍云·花落裤	pvp万灵当歌瑰石提品	273185				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67357	覆海移山·长歌·三山裤	pvp万灵当歌瑰石提品	273186				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67358	覆海移山·长歌·心笑裤	pvp万灵当歌瑰石提品	273187				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67359	覆海移山·霸刀·宝光裤	pvp万灵当歌瑰石提品	273188				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67360	覆海移山·蓬莱·神羽裤	pvp万灵当歌瑰石提品	273189				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67361	覆海移山·凌雪·闲处裤	pvp万灵当歌瑰石提品	273190				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67362	覆海移山·衍天·周旋裤	pvp万灵当歌瑰石提品	273191				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67363	覆海移山·药宗·争春裤	pvp万灵当歌瑰石提品	273192				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67364	覆海移山·药宗·丹灶裤	pvp万灵当歌瑰石提品	273193				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67365	覆海移山·刀宗·扁舟裤	pvp万灵当歌瑰石提品	273194				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67366	覆海移山·万灵·临泉裤	pvp万灵当歌瑰石提品	273195				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67367	覆海移山·少林·俱幻冠	pvp万灵当歌瑰石提品	273196				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67368	覆海移山·万花·千载冠	pvp万灵当歌瑰石提品	273197				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67369	覆海移山·万花·苗香冠	pvp万灵当歌瑰石提品	273198				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67370	覆海移山·天策·雨露冠	pvp万灵当歌瑰石提品	273199				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67371	覆海移山·纯阳·九重冠	pvp万灵当歌瑰石提品	273200				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67372	覆海移山·纯阳·月华冠	pvp万灵当歌瑰石提品	273201				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67373	覆海移山·七秀·似玉冠	pvp万灵当歌瑰石提品	273202				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67374	覆海移山·七秀·新岁帽	pvp万灵当歌瑰石提品	273203				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67375	覆海移山·五毒·山川冠	pvp万灵当歌瑰石提品	273204				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67376	覆海移山·五毒·妙理冠	pvp万灵当歌瑰石提品	273205				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67377	覆海移山·唐门·抚育冠	pvp万灵当歌瑰石提品	273206				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67378	覆海移山·唐门·逆旅冠	pvp万灵当歌瑰石提品	273207				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67379	覆海移山·藏剑·凉生冠	pvp万灵当歌瑰石提品	273208				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67380	覆海移山·丐帮·飞隙冠	pvp万灵当歌瑰石提品	273209				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67381	覆海移山·明教·荒烟冠	pvp万灵当歌瑰石提品	273210				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67382	覆海移山·苍云·花落冠	pvp万灵当歌瑰石提品	273211				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67383	覆海移山·长歌·三山冠	pvp万灵当歌瑰石提品	273212				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67384	覆海移山·长歌·心笑冠	pvp万灵当歌瑰石提品	273213				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67385	覆海移山·霸刀·宝光冠	pvp万灵当歌瑰石提品	273214				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67386	覆海移山·蓬莱·神羽冠	pvp万灵当歌瑰石提品	273215				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67387	覆海移山·凌雪·闲处冠	pvp万灵当歌瑰石提品	273216				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67388	覆海移山·衍天·周旋冠	pvp万灵当歌瑰石提品	273217				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67389	覆海移山·药宗·争春冠	pvp万灵当歌瑰石提品	273218				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67390	覆海移山·药宗·丹灶冠	pvp万灵当歌瑰石提品	273219				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67391	覆海移山·刀宗·扁舟冠	pvp万灵当歌瑰石提品	273220				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67392	覆海移山·万灵·临泉冠	pvp万灵当歌瑰石提品	273221				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67393	覆海移山·少林·俱幻衫	pvp万灵当歌瑰石提品	273222				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67394	覆海移山·万花·千载衫	pvp万灵当歌瑰石提品	273223				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67395	覆海移山·万花·苗香衫	pvp万灵当歌瑰石提品	273224				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67396	覆海移山·天策·雨露衫	pvp万灵当歌瑰石提品	273225				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67397	覆海移山·纯阳·九重衫	pvp万灵当歌瑰石提品	273226				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
67398	覆海移山·纯阳·月华衫	pvp万灵当歌瑰石提品	273227				4							1	0		scripts/Map/帮会领地/item/pvp瑰石通用.lua															14	1										0					
