SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	CommonUse	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc	AutoSelectTarget	Decoration	nInterruptIcon	nOTActionShowType	bShowLevel	nFightLogFlag
41772	0	0	1	1	0	0	0	1		(41772) 1号_阿里曼幻身_内圈熔岩墙开口边长段伤害	灼烧	测试技能					1	1			1				0			1	5	0		
41773	0	0	1	1	0	0	0	1		(41773) 营地_吐蕃僧首领_得见佛	得见佛	测试技能					1	1			1				0				5	0		
41774	0	0	1	1	0	0	0	1		(41774) 营地_吐蕃僧首领_万鬼藏	万鬼藏	测试技能					1	1			1				0				5	0		
41775	0	0	1	1	0	0	0	1		(41775) 营地_吐蕃僧首领_反弹	反弹	测试技能					1	1			1				0				5	0		
41777	0	0	1	1	0	0	0	1		(41777) 3号_图南子_鲲鲸掌	鲲鲸掌	测试技能					1	1			1				0				5	0		
41778	0	0	1	1	0	0	0	1		(41778) 3号_图南子_击浪式	击浪式	测试技能					1	1			1				0			2	5	0		
41779	0	0	1	1	0	0	0	1		(41779) 3号_图南子_击浪式吟唱	击浪式	测试技能					1	1			1				0				5	0		
41780	0	0	1	1	0	0	0	1		(41780) 3号_图南子_击浪式波浪	击浪式·波浪	测试技能					1	1			1				0				5	0		
41781	0	0	1	1	0	0	0	1		(41781) 3号_图南子_击浪式内力浪潮残留	击浪式·内力浪潮	测试技能					1	1			1				0				5	0		
41782	0	0	1	1	0	0	0	1		(41782) 3号_图南子_跃海式吟唱	跃海式	测试技能					1	1			1				0				5	0		
41783	0	0	1	1	0	0	0	1		(41783) 3号_图南子_跃海式	跃海式	测试技能					1	1			1				0			2	5	0		
41784	0	0	1	1	0	0	0	1		(41784) 3号_图南子_跃海式波浪	跃海式·波浪	测试技能					1	1			1				0				5	0		
41785	0	0	1	1	0	0	0	1		(41785) 3号_图南子_跃海式内力浪潮残留	跃海式·内力浪潮	测试技能					1	1			1				0				5	0		
41786	0	0	1	1	0	0	0	1		(41786) 3号_图南子_荡波式	荡波式	测试技能					1	1			1				0				5	0		
41787	0	0	1	1	0	0	0	1		(41787) 3号_图南子_摘星手	摘星手	测试技能					1	1			1				0				5	0		
41788	0	0	1	1	0	0	0	1		(41788) 3号_图南子_垂钓瞄准吟唱	垂钓	测试技能					1	1			1				0				5	0		
41789	0	0	1	1	0	0	0	1		(41789) 3号_图南子_垂钓挣扎吟唱	拉竿	测试技能					1	1			1				0				5	0		
41791	1	0	1	1	0	0	0	1		(41791) 入月实际伤害	净植	(<SKILLEx {D0} {SkillLunarAP}>点)					1	1			1				0				5	0		
41793	1	0	1	1	0	0	0	1		(41793) 照雪实际伤害	照雪	(<SKILLEx {D0} {SkillLunarAP}>点)					1	1			1				0				5	0		
41796	1	23489	1	1	0	0	0	1		(41796) 入月持剑姿态	净植	自身消耗曲风时，每消耗1点，对目标造成一次<SUB 41791 1>阴性内功伤害，并为侠士目标添加1.5%最大气血值的治疗吸收盾，持续5秒。<TALENT_CORE 14870 1>					1	1			1				0				5	0		
41797	1	7171	1	1	0	0	0	1		(41797) 照雪持剑姿态	照雪	“剑·音”套路招式命中目标时，若自身存在<NounID 62>，将其中1层转化为<NounID 61>，并造成一次<SUB 41793 1>阴性内功伤害。<TALENT_CORE 14870 1>					1	1			1				0				5	0		
41798	0	0	1	1	0	0	0	1		(41798) 3号_鱼_普攻	攻击	测试技能					1	1			1				0				5	0		
41799	0	0	1	1	0	0	0	1		(41799) 3号_鱼_水球	水球	测试技能					1	1			1				0				5	0		
41800	0	0	1	1	0	0	0	1		(41800) 3号_鱼_滑行伤害	泡沫滑行	测试技能					1	1			1				0			2	5	0		
41801	0	0	1	1	0	0	0	1		(41801) 3号_图南子_万里鹏击	万里鹏击	测试技能					1	1			1				0				5	0		
41802	0	0	1	1	0	0	0	1		(41802) 3号_图南子_鹏翼搏风	鹏翼搏风	测试技能					1	1			1				0			2	5	0		
41803	0	0	1	1	0	0	0	1		(41803) 营地_吐蕃僧首领_金刚锵地_5尺	金刚锵地	测试技能					1	1			1				0				5	0		
41804	0	0	1	1	0	0	0	1		(41804) 营地_吐蕃僧首领_金刚锵地_10尺	金刚锵地	测试技能					1	1			1				0				5	0		
41806	0	0	1	1	0	0	0	1		(41806) 1号_阿里曼幻身_中圈熔岩墙全边长伤害	灼烧	测试技能					1	1			1				0			1	5	0		
41807	1	0	1	1	0	0	0	1		(41807) 茧灵治疗子技能	破茧	测试技能					1	1			1				0				5	0		
41808	0	0	1	1	0	0	0	1		(41808) 1号_阿里曼幻身_中圈熔岩墙开口边长段伤害	灼烧	测试技能					1	1			1				0			1	5	0		
41810	0	0	1	1	0	0	0	1		(41810) 1号_阿里曼幻身_外圈熔岩墙全边长伤害	灼烧	测试技能					1	1			1				0			1	5	0		
41811	1	25010	1	1	0	0	0	1		(41811) 补天_蝶栖蝴蝶附体	蝶栖	施展碧蝶引后激活二段招式“蝶栖”：使碧蝶附身目标，自身施展“冰蚕牵丝”时碧蝶会对附身目标产生一次治疗效果。使目标受到的伤害降低20%，碧蝶附身目标与五毒距离超过40尺时将解除附身。					1	1			1				0				5	0		
41812	0	0	1	1	0	0	0	1		(41812) 2号_竭勒_苍原弧月	苍原弧月	测试技能					1	1			1				0				5	0		
41813	0	0	1	1	0	0	0	1		(41813) 1号_阿里曼幻身_外圈熔岩墙开口边长段伤害	灼烧	测试技能					1	1			1				0			1	5	0		
41817	0	0	1	1	0	0	0	1		(41817) 1号_巴图仁钦_六字大明咒_读条	六字大明咒	测试技能					1	1			1				0					1		
41818	1	0	1	1	0	0	0	1		(41818) 蝶栖蝴蝶治疗子技能	蝶栖	测试技能					1	1			1				0				5	0		
41821	0	0	1	1	0	0	0	1		(41821) 1号_巴图仁钦_六字大明咒_矩形AOE	六字大明咒	测试技能					1	1			1				0			2				
41822	0	0	1	1	0	0	0	1		(41822) 1号_巴图仁钦_镇魂梵音劫_读条	镇魂梵铃劫	测试技能					1	1			1				0					1		
41823	0	0	1	1	0	0	0	1		(41823) 1号_巴图仁钦_镇魂梵音劫全场AOE	镇魂梵铃劫	测试技能					1	1			1				0			2				
41824	0	0	1	1	0	0	0	1		(41824) 2号_竭勒_苍原弧月读条	苍原弧月	测试技能					1	1			1				0				5	0		
41825	0	0	1	1	0	0	0	1		(41825) 2号_竭勒_苍焰流虹	苍焰流虹	测试技能					1	1			1				0				5	0		
41826	0	0	1	1	0	0	0	1		(41826) 2号_竭勒_苍焰流虹读条	苍焰流虹	测试技能					1	1			1				0				5	0		
41827	0	0	1	1	0	0	0	1		(41827) 2号_竭勒_离弦	离弦	测试技能					1	1			1				0				5	0		
41828	0	0	1	1	0	0	0	1		(41828) 2号_竭勒_离弦读条	离弦	测试技能					1	1			1				0				5	0		
41829	0	0	1	1	0	0	0	1		(41829) 跳棋公孙二娘_帝骖龙翔	帝骖龙翔	测试技能					1	1			1				0				5	0		
41830	1	11862	1	1	0	0	0	1		(41830) 鹿鸣_变宫叠标记	鹿鸣	“宫”“变宫”调息时间改为6秒，施展时不再消耗曲风，改为立刻施展，随后持续运功，每0.5秒消耗1点曲风造成<SUB 41831 1>阴性内功伤害。					1	1			1				0				5	0		
41831	1	0	1	1	0	0	0	1		(41831) 新鹿鸣实际伤害	放鹿	(<SKILLEx {D0} {SkillLunarAP}>点)					1	1			1				0				5	0		
41831	2	0	1	1	0	0	0	1		(41831) 新鹿鸣实际伤害	鹿鸣	(<SKILLEx {D0} {SkillLunarAP}>点)					1	1			1				0				5	0		
41831	3	0	1	1	0	0	0	1		(41831) 新鹿鸣实际伤害	青崖间	(<SKILLEx {D0} {SkillLunarAP}>点)					1	1			1				0				5	0		
41831	4	0	1	1	0	0	0	1		(41831) 新鹿鸣实际伤害	神兵·放鹿	(<SKILLEx {D0} {SkillLunarAP}>点)					1	1			1				0				5	0		
41832	1	14113	1	1	0	0	0	1		(41832) 飞倾列缺母技能-新	飞倾列缺	自身将目标挑飞至离地面10尺以上，且自身不处于“浮游天地”状态时方可施展。返还自身0.5秒基础调息时间，使目标沉默1秒，冲刺到目标旁并在目标区域召唤海雕对周围8尺范围内最多3个目标持续造成5次<SUB 25299 0>外功伤害，自身击落目标则海雕会继续追击目标。		云涯飞倾，青冥列缺。		攻击技，可控制小范围目标并造成持续伤害。	1	1			1	1			0	攻击技，可控制小范围目标并造成持续伤害。						
41834	1	24943	1	1	0	0	0	1		(41834) 陷阵，强化撼地	陷阵	“盾击”命中目标后形成地震波向外扩散并对触碰目标造成两次伤害，该伤害视为“盾击”，最大30尺，最多5个目标。地震波每15秒最多触发1次。					1	1			1											
41835	1	13	1	1	0	0	0	1		(41835) 陷阵伤害技能	陷阵	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)					1	1			1											
41836	0	0	1	1	0	0	0	1		(41836) 振翅图南击飞实际效果	水飓风	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)					1	1			1				0							
41837	1	7103	1	1	0	0	0	1		(41837) 新参连直接加属性	参连	“疏影横斜”召唤的影子不会再攻击敌人，施展后使自身无双等级提高10%，无视目标60%内功防御等级，持续60秒。					1	1			1				0				5	0		
41838	1	11864	1	1	0	0	0	1		(41838) 青崖间吞噬dot	青崖间	对非侠士目标施展“商”“角”后，若其身上同时存在自身的“商”“角”，则自动吞噬，并使自身获得1点曲风。通过“羽”获得曲风时对非侠士目标造成<SUB 41831 3>阴性内功伤害。<TALENT_CORE 41830 1>					1	1			1				0				5	0		
41839	0	0	1	1	0	0	0	1		(41839) 2号_竭勒_苍原弧月开始读条	苍原弧月	测试技能					1	1			1				0				5	0		
41840	1	0	1	1	0	0	0	1		(41840) 营地_鬼影_普攻	攻击	测试技能					1	1			1				0				5	0		
41841	0	0	1	1	0	0	0	1		(41841) 营地_鬼影_噬魂诀	噬魂诀	测试技能					1	1			1				0				5	0		
41842	0	0	1	1	0	0	0	1		(41842) 5号_尹雪尘_破阵曲_角_惩罚圆形	破阵曲·角·爆	测试技能					1	1			1				0			2	5	0		
41845	0	4236	1	1	0	0	0	1		(41845) 5号_尹雪尘_无相玄机_左转	左转	左转					1	1			1				0				5	0		
41846	0	4234	1	1	0	0	0	1		(41846) 5号_尹雪尘_无相玄机_右转	右转	右转					1	1			1				0				5	0		
41847	0	25100	1	1	0	0	0	1		(41847) 5号_尹雪尘_无相玄机_问石心法	问石心法内力	尹雪尘残留的问石心法内力，似乎能利用其扰乱特定分身的问石心法内力					1	1			1				0				5	0		
41848	0	25080	1	1	0	0	0	1		(41848) 5号_尹雪尘_无相玄机_归元诀	归元诀内力	尹雪尘残留的归元诀内力，似乎能利用其扰乱特定分身的归元诀内力					1	1			1				0				5	0		
41849	0	25090	1	1	0	0	0	1		(41849) 5号_尹雪尘_无相玄机_凌海诀	凌海诀内力	尹雪尘残留的凌海诀内力，似乎能利用其扰乱特定分身的凌海诀内力					1	1			1				0				5	0		
41851	0	0	1	1	0	0	0	1		(41851) 5号_尹雪尘_震雷引_单体伤害	震雷引	测试技能					1	1			1				0			2	5	0		
41852	0	0	1	1	0	0	0	1		(41852) 5号_尹雪尘_巽风掌_单体伤害	巽风掌	测试技能					1	1			1				0				5	0		
41853	0	0	1	1	0	0	0	1		(41853) 5号_尹雪尘_破阵曲_角_BUFF伤害	破阵曲·角·爆发	测试技能					1	1			1				0				5	0		
41854	0	0	1	1	0	0	0	1		(41854) 4号_叶葵_普攻	刃击	测试技能					1	1			1				0				5	0		
41856	1	7147	1	1	0	0	0	1		(41856) 希声消除音域	希声	“清绝影歌”影子延长4秒，战斗中施展时消融自身15尺内1个敌方音域。					1	1			1				0				5	0		
41857	0	0	1	1	0	0	0	1		(41857) 2号_竭勒_燃烧	燃烧	测试技能					1	1			1				0				5	0		
41858	1	24873	1	1	0	0	0	1		(41858) 勾线_单体	勾线	未操控伶影时方可施展。\n充能2层招式。消耗20点心络，持续运功2秒，期间每0.5秒对20尺内的1个目标造成<SUB 41486 1>阴性内功伤害（当前目标优先），命中时伤害逐渐递增。\n每额外消耗10点心络，该次运功延长1.5秒，最多额外消耗20点心络。\n招式引导过程中不可被打断、打退。<TALENT 42124 1 ><TALENT 42131 1 ><TALENT 42146 1 >		勾曳千缕，郁拂摧心。		攻击技，消耗大量心络持续造成伤害。	1	1			1				0				5	0		
41859	0	24873	1	1	0	0	0	1		(41859) 丝线切割_单体引导技能	勾线	测试技能					1	1			1				0				5	0		
41860	0	0	1	1	0	0	0	1		(41860) 4号_叶葵_锁影缠身空吟唱	锁影缠身	测试技能					1	1			1				0				5	0		
41861	0	0	1	1	0	0	0	1		(41861) 4号_叶葵_锁影缠身爆炸	锁影缠身	测试技能					1	1			1				0			2	5	0		
41862	0	0	1	1	0	0	0	1		(41862) 4号_叶葵_锁影缠身阴性爆炸	锁影缠身	测试技能					1	1			1				0			2	5	0		
41863	0	0	1	1	0	0	0	1		(41863) 4号_叶葵_锁影缠身阳性爆炸	锁影缠身	测试技能					1	1			1				0			2	5	0		
41864	0	0	1	1	0	0	0	1		(41864) 4号_叶奎_断魂扫空吟唱	断魂扫	测试技能					1	1			1				0				5	0		
41865	0	0	1	1	0	0	0	1		(41865) 4号_叶奎_断魂扫阴性	断魂扫	测试技能					1	1			1				0			2	5	0		
41866	0	0	1	1	0	0	0	1		(41866) 4号_叶奎_断魂扫阳性	断魂扫	测试技能					1	1			1				0			2	5	0		
41867	0	0	1	1	0	0	0	1		(41867) 4号_叶奎_坠刃空吟唱	坠刃	测试技能					1	1			1				0				5	0		
41868	0	0	1	1	0	0	0	1		(41868) 4号_叶奎_坠刃伤害	坠刃	测试技能					1	1			1				0			2	5	0		
41869	0	0	1	1	0	0	0	1		(41869) 4号_叶奎_坠刃阴性伤害	坠刃	测试技能					1	1			1				0			2	5	0		
41870	0	0	1	1	0	0	0	1		(41870) 4号_叶奎_坠刃阳性伤害	坠刃	测试技能					1	1			1				0			2	5	0		
41871	1	0	1	1	0	0	0	1		(41871) 冲秋冥伤害打断子技能	冲秋冥	(<SKILLEx {D0} {SkillLunarAP}>点)					1	1			1				0				5	0		
41876	1	15517	1	1	0	0	0	1		(41876) 首个子弹技能母技能	射击	测试技能					1	1			1				0				5	0		
41879	1	7498	1	1	0	0	0	1		(41879) 主线后段_坚不可摧_拉弓读条	拉弓	测试技能					1	1			1				0				5	0		
41881	0	24873	1	1	0	0	0	1		(41881) 丝线切割_无目标引导技能	勾线	测试技能					1	1			1				0				5	0		
41883	1	27489	1	1	0	0	0	1		(41883) 王母挥袂跳转治疗_别飞琼	别飞琼	施展“王母挥袂”后触发3次额外治疗，每0.5秒对自身20尺内气血值最低的团队成员回复气血值，首次回复<SUB 42570 0>，每次生效治疗量降低15%。					1	1			1				0				5	0		
41884	1	907	1	1	0	0	0	1		(41884) 婆罗门刷新上元	簪星	“婆罗门”调息时间增加至55秒，施展“婆罗门”后对自身20尺内最多10个没有自身“上元点鬟”效果的团队成员造成<SUB 41997 1>治疗并添加“上元点鬟”效果。每次施展“上元点鬟”主动招式返还1秒“婆罗门”调息时间。					1	1			1				0				5	0		
41887	1	19163	1	1	0	0	0	1		(41887) 明教_日劫不可驱散	流曜昭劫	自身的“日劫”效果不会被驱散；“月劫”效果被驱散时根据剩余时间返还至多100点月魂。					1	1			1				0				5	0		
41888	1	24974	1	1	0	0	0	1		(41888) 明教_魂锁不可选中	彻世逐邪	“无明魂锁”调息时间提高8秒，使目标失去行动力期间：不会受到伤害和增益效果，不可被敌方和友方选中。					1	1			1				0				5	0		
41889	1	24972	1	1	0	0	0	1		(41889) 明教_光明相加强劫	灵光破晓	“光明相”效果下消耗满月施展“生死劫”命中侠士目标后使其6秒内受到自身伤害提高10%，期间自身消耗满日施展“净世破魔击”命中该目标额外附带6秒可叠加的8%最大气血值的治疗吸收盾。					1	1			1				0				5	0		
41897	0	0	1	1	0	0	0	1		(41897) 4号_叶葵_裂空旋刃杀空吟唱	裂空旋刃杀	测试技能					1	1			1				0				5	0		
41898	0	0	1	1	0	0	0	1		(41898) 4号_叶葵_裂空旋刃杀通道技	裂空旋刃杀	测试技能					1	1			1				0				5	0		
41899	0	0	1	1	0	0	0	1		(41899) 4号_叶葵_裂空旋刃杀伤害	裂空旋刃杀	测试技能					1	1			1				0			2	5	0		
41900	0	0	1	1	0	0	0	1		(41900) 4号_叶葵_裂空旋刃杀阴性伤害	裂空旋刃杀	测试技能					1	1			1				0			2	5	0		
41901	0	0	1	1	0	0	0	1		(41901) 4号_叶葵_裂空旋刃杀阳性伤害	裂空旋刃杀	测试技能					1	1			1				0			2	5	0		
41902	1	13	1	1	0	0	0	1		(41902) 陷阵扩散技能	地坼	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)					1	1			1											
41903	1	19202	1	1	0	0	0	1		(41903) 断水流子技能	断水流	(<SKILLEx {D0} {SkillLunarAP}>点)		抽刀断水水更流，举杯消愁愁更愁。		攻击技，快速对目标造成伤害。	1	1			1	1			0	攻击技，快速对目标造成伤害。			5	0		
41904	1	24948	1	1	0	0	0	1		(41904) 心剑	归剑	“万剑归宗”不再占用基础调息时间，调息时间增加7秒，施展“万剑归宗”时，消耗20点“玄应之气”可将30尺内周围所有气场回收至自身位置。					1	1			1								5	0		
41905	1	24986	1	1	0	0	0	1		(41905) 朝云暮雪	朝云暮雪	需“名动四方”触发的剑舞状态，使队友进入6秒守护状态，此状态下目标不会重伤，受到自身“回雪飘摇”疗伤成效提高100%，期间受到的伤害和治疗效果都会被记录，状态结束时对比记录的伤害和治疗数值进行结算；若伤害更多，则伤害多出的部分转化为1倍治疗吸收盾，若治疗更多，则治疗多出的部分转化为2倍护盾，最多获得自身血量上限1.5倍的盾量，持续20秒，护盾生效期间无法进入守护状态。		雪初登玉楼，云散鬓边秋。		辅助技，使友方目标不会重伤，记录并对比目标受到的伤害。	1	1			1	1			0	辅助技，使友方目标不会重伤，记录并对比目标受到的伤害。			5	0		
41906	0	0	1	1	0	0	0	1		(41906) 跳棋公孙二娘_给玩家强音单体	玉剑鸣霄	测试技能					1	1			1				0			2	5	0		
41907	0	0	1	1	0	0	0	1		(41907) 营地_吐蕃僧首领_得见佛蓄力	得见佛	测试技能					1	1			1				0				5	0		
41908	0	0	1	1	0	0	0	1		(41908) 跳棋公孙二娘_给玩家强音单体读条	玉剑鸣霄	测试技能					1	1			1				0				5	0		
41909	0	0	1	1	0	0	0	1		(41909) 跳棋公孙二娘_幻影剑影绝舞单体	剑影绝舞	测试技能					1	1			1				0			2	5	0		
41911	0	0	1	1	0	0	0	1		(41911) 跳棋公孙二娘_急曲	急曲	测试技能					1	1			1				0				5	0		
41914	0	0	1	1	0	0	0	1		(41914) 跳棋公孙二娘_剑破虚空次目标单体	剑破虚空	测试技能					1	1			1				0			2	5	0		
41916	0	0	1	1	0	0	0	1		(41916) 跳棋公孙二娘_剑破虚空读条	剑破虚空	测试技能					1	1			1				0				5	0		
41918	0	0	1	1	0	0	0	1		(41918) 跳棋公孙二娘_剑破虚空主目标单体	剑破虚空	测试技能					1	1			1				0			2	5	0		
41920	0	0	1	1	0	0	0	1		(41920) 跳棋公孙二娘_剑舞三川承伤单体	剑舞三川	测试技能					1	1			1				0			2	5	0		
41922	0	0	1	1	0	0	0	1		(41922) 跳棋公孙二娘_剑舞三川承伤失败	剑舞三川	测试技能					1	1			1				0			2	5	0		
41923	0	0	1	1	0	0	0	1		(41923) 跳棋公孙二娘_剑舞三川读条	剑舞三川	测试技能					1	1			1				0				5	0		
41924	0	0	1	1	0	0	0	1		(41924) 跳棋公孙二娘_剑舞璇玑单体伤害	剑舞璇玑	测试技能					1	1			1				0			2	5	0		
41925	0	0	1	1	0	0	0	1		(41925) 跳棋公孙二娘_剑舞璇玑读条	剑舞璇玑	测试技能					1	1			1				0				5	0		
41931	0	0	1	1	0	0	0	1		(41931) 跳棋公孙二娘_剑心通明	剑心通明	测试技能					1	1			1				0			2	5	0		
41932	0	0	1	1	0	0	0	1		(41932) 跳棋公孙二娘_剑影绝舞·序曲	剑影绝舞·序曲	测试技能					1	1			1				0			2	5	0		
41933	0	0	1	1	0	0	0	1		(41933) 跳棋公孙二娘_剑影绝舞单体	剑影绝舞	测试技能					1	1			1				0			2	5	0		
41934	0	0	1	1	0	0	0	1		(41934) 跳棋公孙二娘_剑影绝舞读条	剑影绝舞	测试技能					1	1			1				0				5	0		
41935	0	0	1	1	0	0	0	1		(41935) 跳棋公孙二娘_剑影绝舞强幻象	剑影绝舞·终曲	测试技能					1	1			1				0			2	5	0		
41936	0	0	1	1	0	0	0	1		(41936) 跳棋公孙二娘_剑影绝舞通道技	剑影绝舞	测试技能					1	1			1				0				5	0		
41937	0	0	1	1	0	0	0	1		(41937) 跳棋公孙二娘_剑影留痕	剑影留痕	测试技能					1	1			1				0				5	0		
41939	0	0	1	1	0	0	0	1		(41939) 跳棋公孙二娘_九霄倾歌	九霄倾歌	测试技能					1	1			1				0			2	5	0		
41941	0	0	1	1	0	0	0	1		(41941) 跳棋公孙二娘_流霞点绛单体	流霞点绛	测试技能					1	1			1				0				5	0		
41942	0	0	1	1	0	0	0	1		(41942) 跳棋公孙二娘_流霞点绛读条	流霞点绛	测试技能					1	1			1				0				5	0		
41943	0	0	1	1	0	0	0	1		(41943) 跳棋公孙二娘_流霞点绛范围	流霞点绛	测试技能					1	1			1				0				5	0		
41944	0	0	1	1	0	0	0	1		(41944) 跳棋公孙二娘_流云拂月单体	流云拂月	测试技能					1	1			1				0				5	0		
41945	0	0	1	1	0	0	0	1		(41945) 跳棋公孙二娘_流云拂月读条	流云拂月	测试技能					1	1			1				0				5	0		
41947	0	0	1	1	0	0	0	1		(41947) 跳棋公孙二娘_霓裳踏云读条	霓裳踏云	测试技能					1	1			1				0				5	0		
41949	0	0	1	1	0	0	0	1		(41949) 跳棋公孙二娘_霓裳踏云圆形伤害	霓裳踏云	测试技能					1	1			1				0				5	0		
41951	0	0	1	1	0	0	0	1		(41951) 跳棋公孙二娘_普攻子技能	猿公剑法	测试技能					1	1			1				0				5	0		
41952	0	0	1	1	0	0	0	1		(41952) 跳棋公孙二娘_千影霓裳决读条	千影霓裳决	测试技能					1	1			1				0				5	0		
41954	0	0	1	1	0	0	0	1		(41954) 跳棋公孙二娘_舞蹈点爆炸	霓裳倩影	测试技能					1	1			1				0				5	0		
41957	0	0	1	1	0	0	0	1		(41957) 跳棋公孙二娘_舞蹈点特殊爆炸	霓裳倩影	测试技能					1	1			1				0				5	0		
41958	0	0	1	1	0	0	0	1		(41958) 跳棋公孙二娘_霞袖回春	霞袖回春	测试技能					1	1			1				0				5	0		
41959	0	0	1	1	0	0	0	1		(41959) 跳棋公孙二娘_星河流光单体	星河流光	测试技能					1	1			1				0			2	5	0		
41960	0	0	1	1	0	0	0	1		(41960) 跳棋公孙二娘_星河流光读条	星河流光	测试技能					1	1			1				0				5	0		
41961	0	0	1	1	0	0	0	1		(41961) 跳棋公孙二娘_袖转千华16尺	袖转千华	测试技能					1	1			1				0				5	0		
41962	0	0	1	1	0	0	0	1		(41962) 跳棋公孙二娘_袖转千华4尺	袖转千华	测试技能					1	1			1				0				5	0		
41963	0	0	1	1	0	0	0	1		(41963) 跳棋公孙二娘_袖转千华8尺	袖转千华	测试技能					1	1			1				0				5	0		
41964	0	0	1	1	0	0	0	1		(41964) 跳棋公孙二娘_袖转千华通道技	袖转千华	测试技能					1	1			1				0				5	0		
41965	0	0	1	1	0	0	0	1		(41965) 跳棋公孙二娘_玉魄惊鸾读条	玉魄惊鸾	测试技能					1	1			1				0				5	0		
41966	0	0	1	1	0	0	0	1		(41966) 跳棋公孙二娘_玉魄惊鸾飞剑单体	玉魄惊鸾	测试技能					1	1			1				0			2	5	0		
41967	0	0	1	1	0	0	0	1		(41967) 跳棋公孙二娘_玉魄惊鸾飞剑圆形	玉魄惊鸾	测试技能					1	1			1				0			2	5	0		
41969	0	0	1	1	0	0	0	1		(41969) 跳棋公孙二娘_玉魄惊鸾通道技	玉魄惊鸾	测试技能					1	1			1				0				5	0		
41971	0	0	1	1	0	0	0	1		(41971) 跳棋公孙二娘_云海听弦	云海听弦	测试技能					1	1			1				0				5	0		
41972	0	0	1	1	0	0	0	1		(41972) 跳棋公孙二娘_云裳溯月读条	云裳溯月	测试技能					1	1			1				0				5	0		
41973	0	0	1	1	0	0	0	1		(41973) 跳棋公孙二娘_再次踩点反击	月落离歌	测试技能					1	1			1				0			2	5	0		
41974	0	0	1	1	0	0	0	1		(41974) 4号_叶葵_烈焰伤害	烈焰	测试技能					1	1			1				0				5	0		
41975	0	0	1	1	0	0	0	1		(41975) 4号_叶葵_寒冰伤害	寒冰	测试技能					1	1			1				0				5	0		
41981	1	25583	1	1	0	0	0	1		(41981) 主线后段_于勒都丝_普攻一	开山裂石	对敌方造成伤害并施加流血，自身获得怒火。					1	1			1				0				5	0		
41982	1	24944	1	1	0	0	0	1		(41982) 偃守孤旌	偃守孤旌	云城盾解体，附于自身，持续9秒，自动转换为擎刀姿态，进入“<NounID 52>”状态。施展后与“盾墙”共同进入40秒调息时间。		旌折犹死战，旗偃血未凝。		爆发技，云城盾解体，附于自身，提供高额增益。	1	1			1	1			0	爆发技，云城盾解体，附于自身，提供高额增益。						
41984	1	25442	1	1	0	1	0	1		(41984) 无相楼阵法释放	连丝织意阵	需至少一名队友在身边，结阵。					0	1			1				0				5	0		
41985	1	24870	1	1	0	0	0	1		(41985) 缠绞_被动	缠绞	消耗心络的“织心谣”套路招式命中时，会给目标添加“缠绞”不利效果，持续12秒，最多5层。每层“缠绞”使伶影对其造成的伤害提高5%。					1	1			1				0				5	0		
41986	1	25054	1	1	0	0	0	1		(41986) 寄线_被动	寄线	“织心谣”套路招式消耗的心络每有10点，对目标位置布下1根“寄线”（最多5根）。“寄线”在1.5秒后激活，对触碰到丝线的敌方位置6尺范围造成<SUB 42098 1>阴性内功伤害并消失。<TALENT 42115 1 ><TALENT 42112 1 ><TALENT 42130 1 >					1	1			1				0				5	0		
41987	1	0	1	1	0	0	0	1		(41987) 刻木	刻木	奇穴数量减少3个					1	1			1				0				5	0		
41988	1	19168	1	1	0	0	0	1		(41988) 焚影_明赦尊谕_缴械换日月影	明赦尊谕	“怖畏暗刑”替换为“明赦尊谕”：<SUB 34347 0>\n以此方式替换的“明赦尊谕”视为“怖畏暗刑”，但不再充能、施展需基础调息时间、无需目标。					1	1			1				0				5	0		
41989	1	24942	1	1	0	0	0	1		(41989) 拒绝决斗动态技能栏	溃逃	溃逃：退出决斗状态并获得“折戟”效果持续40秒：造成伤害降低5%。同时返还苍云“扬旌沙场”90秒调息时间并获得“先登”效果持续40秒：造成的伤害提高5%。“先登”“折戟”最多5层，在决斗期间不会生效。若未主动退出决斗，则在决斗后清除双方的“先登”“折戟”。					0	1			0				0							
41990	1	0	1	1	0	0	0	1		(41990) 骑乘_鹤海腾云	鹤海腾云	测试技能					1	1			1				0				5	0		
41993	1	24967	1	1	0	0	0	1		(41993) 敏行_长逍遥状态	敏行	对定身、眩晕、击倒、被击僵直的目标伤害提高15%；<NounID 6>持续时间提高15秒；锁足、眩晕、击倒持续时间增加1秒。<TALENT_CORE 6824 1>					1	1			1				0				5	0		
41994	0	0	1	1	0	0	0	1		(41994) 勾线傀儡共鸣伤害子技能	勾线·伶影	测试技能					1	1			1				0				5	0		
