ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
36721	还燕弓	214145		3805					0	22	178	138	3	1444	252		0	1				4	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	24	24										5	1											3134	268	3361	535	2392	17132	0	0	0	0	0	0							万灵	外功	会心无双	副本								1	20	7												17	33885	17	5577	17	17518	735	43	6	1		4	21	16384		0	1			0				1	补充万灵低级装备_太原之战25人	1	1		1048576
36722	炎鸣弓	214146		3806					0	22	192	144	3	1444	270		0	1				4	atMeleeWeaponDamageBase	16	16	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	24	24										5	1											2580	1124	3353	7568	2312	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			0				1	补充万灵低级装备_挑战太原之战25人		1		1048576
36723	崖巅弓	214147		3801					0	22	192	144	3	1444	270		0	1				4	atMeleeWeaponDamageBase	16	16	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	24	24										5	1											2580	1124	3353	136	2312	17132	0	0	0	0	0	0							万灵	外功	会心无双	副本								1	20	7												17	33885	17	5577	17	17518	735	43	6	1		4	21	16384		0	1			0				1	补充万灵低级装备_挑战太原之战25人	1	1		1048576
36724	玉瑰弓	214148		3805					0	22	323	150	3	2700	441		0	1				4	atMeleeWeaponDamageBase	16	16	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	24	24										5	1											2849	231	4380	7533	2315	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_永王行宫25人英雄		1		1048576
36725	苍蝶弓	214149		3806					0	22	323	150	3	2700	441		0	1				4	atMeleeWeaponDamageBase	16	16	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	24	24										5	1											2849	231	4380	769	2315	0	0	0	0	0	0	0							万灵	外功	会心无双	副本								1	20	7												17	33885	17	5577	17	17518	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_永王行宫25人英雄		1		1048576
36726	翠灵弓	214150		3801					0	22	349	156	3	2756	476		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	24	24										5	1											2861	254	10849	7535	29397	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_永王行宫25人挑战		1		1048576
36727	感忧弓	214151		3805					0	22	349	156	3	2756	476		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	24	24										5	1											2861	254	10849	358	29397	29350	0	0	0	0	0	0							万灵	外功	会心无双	副本								1	20	7												17	33885	17	5577	17	17518	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_永王行宫25人挑战	1	1		1048576
36728	平明弓	214152		3806					0	22	409	168	3	2882	554		0	1				4	atMeleeWeaponDamageBase	18	18	atMeleeWeaponDamageRand	12	12	atMeleeWeaponAttackSpeedBase	24	24										5	1											2984	1662	6363	7602	2501	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25人英雄风雷刀谷		1		1048576
36729	夜引弓	214153		3801					0	22	409	168	3	2882	554		0	1				4	atMeleeWeaponDamageBase	18	18	atMeleeWeaponDamageRand	12	12	atMeleeWeaponAttackSpeedBase	24	24										5	1											2984	1662	6363	697	2501	29633	0	0	0	0	0	0							万灵	外功	会心无双	副本								1	20	7												17	33885	17	5577	17	17518	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_25人英雄风雷刀谷	1	1		1048576
36730	寻羽弓	214154		3805					0	22	445	174	3	2959	601		0	1				4	atMeleeWeaponDamageBase	19	19	atMeleeWeaponDamageRand	13	13	atMeleeWeaponAttackSpeedBase	24	24										5	1											3098	3305	6690	904	2695	0	0	0	0	0	0	0							万灵	外功	会心命中	副本								1	20	7												17	12938	17	17518	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25人战兽山		1		1048576
36731	解饮弓	214155		3806					0	22	445	174	3	2959	601		0	1				4	atMeleeWeaponDamageBase	19	19	atMeleeWeaponDamageRand	13	13	atMeleeWeaponAttackSpeedBase	24	24										5	1											3098	3305	6690	7517	2695	29735	0	0	0	0	0	0							万灵	外功	破防无双	副本								1	20	7												17	12938	17	17518	17	5006	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_25人燕然峰特效武器	1	1		1048576
36732	石棱弓	214156		3801					0	22	485	180	3	3043	653		0	1				4	atMeleeWeaponDamageBase	20	20	atMeleeWeaponDamageRand	13	13	atMeleeWeaponAttackSpeedBase	24	24										5	1											3964	431	8104	719	2429	0	0	0	0	0	0	0							万灵	外功	会心无双	副本								1	20	7												17	33885	17	5577	17	17518	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_长风破晓.狼牙堡.辉天堑.25人英雄散装		1		1048576
36733	古丘弓	214157		3805					0	22	485	180	3	3043	653		0	1				4	atMeleeWeaponDamageBase	20	20	atMeleeWeaponDamageRand	13	13	atMeleeWeaponAttackSpeedBase	24	24										5	1											3964	431	8104	719	2429	29735	0	0	0	0	0	0							万灵	外功	会心命中	副本								1	20	7												17	12938	17	17518	17	5006	735	43	6	1		4	21	16384		0	1			0				1	补充万灵低级装备_长风破晓.狼牙堡.狼神殿.25人英雄特效武器	1	1		1048576
36734	月萤弓	214158		3806					0	22	185	141	3	1444	261		0	1				4	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	24	24										5	1											462	433	3529	538	2311	0	0	0	0	0	0	0							万灵	外功	会心命中	副本								1	20	7												17	12938	17	17518	17	5006	735	43	6	1		4	21	16384		0	1			0				1	补充万灵低级装备_5人挑战璨翠海厅		1		1048576
36735	岭岩弓	214159		3801					0	22	409	168	3	2882	554		0	1				4	atMeleeWeaponDamageBase	18	18	atMeleeWeaponDamageRand	12	12	atMeleeWeaponAttackSpeedBase	24	24										5	1											2984	1662	6363	7602	2501	0	0	0	0	0	0	0							万灵	外功	破防无双	副本								1	20	7												17	12938	17	17518	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_5人挑战白帝水宫、夕颜阁、刀轮海厅、银雾湖、稻香秘事		1		1048576
36736	青篱弓	214160		3805					0	22	246	147	3	2288	341		0	1				4	atMeleeWeaponDamageBase	16	16	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	24	24										5	1											2608	300	4379	7505	2366	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			0				1	补充万灵低级装备_5人普通天泣林 阴山圣泉 梵空禅院 引仙水榭		1		1048576
36737	流枫弓	214161		3806					0	22	160	130	3	1444	229		0	1				4	atMeleeWeaponDamageBase	14	14	atMeleeWeaponDamageRand	9	9	atMeleeWeaponAttackSpeedBase	24	24										5	1											969	378	3642	18185	2298	0	0	0	0	0	0	0							万灵	外功	急速命中	副本								1	20	7												17	17518	17	5577	17	12938	735	43	6	1		4	21	16384		0	1			0				1	补充万灵低级装备_5人普通天泣林 阴山圣泉 梵空禅院 引仙水榭		1		1048576
36738	潺雨弓	214162		3801					0	22	7	6	3	215	38		0	1				4	atMeleeWeaponDamageBase	1	1	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	24	24										5	1											11	32	585	28582	17097	0	0	0	0	0	0	0							万灵	外功	急速无双	副本								1	20	7												17	17518	17	12938	17	5577	735	43	6	0		4	21	16384		0	0			0				1	补充万灵低级装备_5人普通稻香秘事		1		1048576
36739	红摇弓	214163		3805					0	22	175	137	3	1444	248		0	1				4	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	24	24										5	1											2703	268	3526	1013	2392	0	0	0	0	0	0	0							万灵	外功	会心无双	副本								1	20	7												17	33885	17	5577	17	17518	735	43	6	1		4	21	16384		0	1			0				1	补充万灵低级装备_10人挑战太原之战夜守孤城、逐虎驱狼		1		1048576
36740	愁白弓	214164		3806					0	22	175	137	3	1444	248		0	1				4	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	24	24										5	1											2703	268	3526	7563	2392	17132	0	0	0	0	0	0							万灵	外功	破防无双	副本								1	20	7												17	12938	17	17518	17	5006	735	43	6	1		4	21	16384		0	1			0				1	补充万灵低级装备_10人挑战太原之战夜守孤城、逐虎驱狼	1	1		1048576
36741	雁渡弓	214165		3801					0	22	323	150	3	2700	441		0	1				4	atMeleeWeaponDamageBase	16	16	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	24	24										5	1											2849	231	4380	7533	2315	0	0	0	0	0	0	0							万灵	外功	破防无双	副本								1	20	7												17	12938	17	17518	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_10人挑战永王行宫仙侣庭院、花月别院		1		1048576
36742	思崖弓	214166		3805					0	22	323	150	3	2700	441		0	1				4	atMeleeWeaponDamageBase	16	16	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	24	24										5	1											2849	231	4380	769	2315	29350	0	0	0	0	0	0							万灵	外功	会心命中	副本								1	20	7												17	12938	17	17518	17	5006	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_10人挑战永王行宫仙侣庭院、花月别院	1	1		1048576
36743	漏月弓	214167		3806					0	22	721	194	3	3540	961		0	1				4	atMeleeWeaponDamageBase	21	21	atMeleeWeaponDamageRand	14	14	atMeleeWeaponAttackSpeedBase	24	24										5	1											3356	329	6401	7552	2685	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_东海历程副本散件		1		1048576
36744	岁时弓	214168		3801					0	22	698	192	3	3491	930		0	1				4	atMeleeWeaponDamageBase	21	21	atMeleeWeaponDamageRand	14	14	atMeleeWeaponAttackSpeedBase	24	24										5	1											3976	3607	7743	7518	2701	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25人英雄冰火岛		1		1048576
36745	如真弓	214169		3805					0	22	764	198	3	3631	1017		0	1				4	atMeleeWeaponDamageBase	21	21	atMeleeWeaponDamageRand	14	14	atMeleeWeaponAttackSpeedBase	24	24										5	1											3299	3179	13377	7569	2554	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25挑战冰火岛_25英雄尘归海		1		1048576
36746	缚秋弓	214170		3806					0	22	764	198	3	3631	1017		0	1				4	atMeleeWeaponDamageBase	21	21	atMeleeWeaponDamageRand	14	14	atMeleeWeaponAttackSpeedBase	24	24										5	1											3299	3179	13377	801	2554	33728	0	0	0	0	0	0							万灵	外功	会心无双	副本								1	20	7												17	33885	17	5577	17	17518	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_25人挑战冰火岛_特效武器	1	1		1048576
36747	凉追弓	214171		3801					0	22	854	204	3	3820	1024		0	1				4	atMeleeWeaponDamageBase	22	22	atMeleeWeaponDamageRand	15	15	atMeleeWeaponAttackSpeedBase	24	24										5	1											4024	1607	3746	7541	2610	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25挑战尘归海_25普通敖龙岛		1		1048576
36748	着意弓	214172		3805					0	22	854	204	3	3820	1024		0	1				4	atMeleeWeaponDamageBase	22	22	atMeleeWeaponDamageRand	15	15	atMeleeWeaponAttackSpeedBase	24	24										5	1											4024	1607	3746	7541	2610	35133	0	0	0	0	0	0							万灵	外功	破防无双	副本								1	20	7												17	12938	17	17518	17	5006	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_25挑战尘归海_特效武器	1	1		1048576
36749	埋径弓	214173		3806					0	22	953	210	3	4030	1024		0	1				4	atMeleeWeaponDamageBase	23	23	atMeleeWeaponDamageRand	15	15	atMeleeWeaponAttackSpeedBase	24	24										5	1											4034	3694	9462	7539	2905	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25英雄敖龙岛_25普通范阳夜变		1		1048576
36750	离索弓	214174		3801					0	22	953	210	3	4030	1024		0	1				4	atMeleeWeaponDamageBase	23	23	atMeleeWeaponDamageRand	15	15	atMeleeWeaponAttackSpeedBase	24	24										5	1											4034	3694	9462	7539	2905	36262	0	0	0	0	0	0							万灵	外功	破防无双	副本								1	20	7												17	12938	17	17518	17	5006	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_25英雄敖龙岛_特效武器	1	1		1048576
36751	砌羽弓	214175		3805					0	22	1069	216	3	4275	1024		0	1				4	atMeleeWeaponDamageBase	23	23	atMeleeWeaponDamageRand	16	16	atMeleeWeaponAttackSpeedBase	24	24										5	1											3367	1133	4227	713	4909	0	0	0	0	0	0	0							万灵	外功	会心无双	副本								1	20	7												17	33885	17	5577	17	17518	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25英雄范阳夜变		1		1048576
36752	玄水弓	214176		3806					0	22	1069	216	3	4275	1024		0	1				4	atMeleeWeaponDamageBase	23	23	atMeleeWeaponDamageRand	16	16	atMeleeWeaponAttackSpeedBase	24	24										5	1											3367	1133	4227	7561	4909	37921	0	0	0	0	0	0							万灵	外功	破防无双	副本								1	20	7												17	12938	17	17518	17	5006	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_25英雄范阳夜变_特效武器	1	1		1048576
36753	浴星弓	214177		3801					0	22	840	203	3	3792	1024		0	1				4	atMeleeWeaponDamageBase	22	22	atMeleeWeaponDamageRand	15	15	atMeleeWeaponAttackSpeedBase	24	24										5	1											4024	1607	6792	7536	2610	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_5人挑战周天屿		1		1048576
36754	阙苍弓	214178		3805					0	22	3362	227	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	16	16	atMeleeWeaponAttackSpeedBase	24	24										5	1											4412	4026	6707	7604	2908	0	0	0	0	0	0	0							万灵	外功	破防无双	副本								1	20	7												17	12938	17	17518	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_110级历程副本散件2套		1		1048576
36755	南野弓	214179		3806					0	22	3365	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	1											3164	4031	3377	7560	2585	0	0	0	0	0	0	0							万灵	外功	破防命中	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_110级历程副本散件2套		1		1048576
36756	日晞弓	214180		3801					0	22	3370	244	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	26	26	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	24	24										5	10											3980	4482	4425	7566	4826	0	0	0	0	0	0	0							万灵	外功	破防命中高级	副本								1	20	7												17	17518	17	12938	17	5006	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_202204赛季挑战漳水南路散件		1		1048576
36757	溪鹿吟	214181		3805					0	22	3363	228	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	16	16	atMeleeWeaponAttackSpeedBase	24	24										5	10											3474	4026	4398	688	2908	0	0	0	0	0	0	0							万灵	外功	会心无双	副本								1	20	7												17	33885	17	5577	17	17518	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25PT达摩洞		1		1048576
36758	春晖景	214182		3806					0	22	3366	234	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											3164	4036	8331	846	2585	0	0	0	0	0	0	0							万灵	外功	会心无双	副本								1	20	7												17	33885	17	5577	17	17518	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25YX达摩洞_25PT白帝江关		1		1048576
36759	瞩空弓	214183		3801					0	22	3366	234	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											3164	4036	8331	7560	2585	44130	0	0	0	0	0	0							万灵	外功	破防无双	副本								1	20	7												17	12938	17	17518	17	5006	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_25YX达摩洞_25PT白帝江关	1	1		1048576
36760	人间盛	214184		3805					0	22	3369	241	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	26	26	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											4677	3384	4418	356	4599	0	0	0	0	0	0	0							万灵	外功	会心无双高级	副本								1	20	7												17	33885	17	5577	17	17518	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25YX白帝江关_25PT雷域大泽		1		1048576
36761	瀑流弓	214185		3806					0	22	3369	241	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	26	26	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											4677	3384	4418	7954	4599	46246	0	0	0	0	0	0							万灵	外功	破防无双高级	副本								1	20	7												17	12938	17	17518	17	5006	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_25YX白帝江关_25PT雷域大泽	1	1		1048576
36762	难陟	214186		3801					0	22	3372	246	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	24	24										5	10											3185	4482	6728	317	5343	0	0	0	0	0	0	0							万灵	外功	会心无双高级	副本								1	20	7												17	33885	17	5577	17	17518	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25YX雷域大泽_25PT河阳之战		1		1048576
36763	白石弓	214187		3805					0	22	3372	246	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	24	24										5	10											3185	4482	6728	7588	5343	47652	0	0	0	0	0	0							万灵	外功	破防无双高级	副本								1	20	7												17	12938	17	17518	17	5006	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_25YX雷域大泽_25PT河阳之战	1	1		1048576
36764	云渚弓	214188		3806					0	22	3376	252	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	24	24										5	10											4129	4061	14546	827	5503	0	0	0	0	0	0	0							万灵	外功	会心无双高级	副本								1	20	7												17	33885	17	5577	17	17518	735	43	6	1		4	21	16384		0	1			1				1	补充万灵低级装备_25YX河阳之战		1		1048576
36765	峰随弓	214189		3801					0	22	3376	252	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	24	24										5	10											4129	4061	14546	7583	5503	48804	0	0	0	0	0	0							万灵	外功	破防无双高级	副本								1	20	7												17	12938	17	17518	17	5006	735	43	4	1		4	21	16384		0	1			0				1	补充万灵低级装备_25YX河阳之战	1	1		1048576
36766	弯弓饮羽	214190		3812					0	22	3	8	3	164	40		0	1				1	atMeleeWeaponDamageBase	1	1	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	24	24										5	1											478	480	481	0	0	0	0	0	0	0	0	0							通用	通用	基础	活动								1	20	7												0	0	0	0	0	0	735	43	0	0		0	21	16384		0	0			0				1	补充万灵低级装备_老奇遇《雪山恩仇》		1		1048576
36767	迎日弓	214191		3806					0	22	0	181	2	3057	662		0	1				4	atMeleeWeaponDamageBase	20	20	atMeleeWeaponDamageRand	13	13	atMeleeWeaponAttackSpeedBase	24	24										5	1											4013	431	8104	834	2429	0	0	0	0	0	0	0							万灵	外功	会心命中	生活技能								1	20	7												17	12938	17	17518	17	5006	735	43	6	0		0	21	67108863		0	1			0				1	补充万灵低级装备_长风破晓.切糕		1	1073741824	8388607
36768	露零弓	214192		3801					0	22	0	199	2	3652	1024		0	1				4	atMeleeWeaponDamageBase	22	22	atMeleeWeaponDamageRand	14	14	atMeleeWeaponAttackSpeedBase	24	24										5	1											4069	3179	3359	801	2554	0	0	0	0	0	0	0							万灵	外功	会心命中	生活技能								1	20	7												17	12938	17	17518	17	5006	735	43	6	0		0	21	67108863		0	1			0				1	补充万灵低级装备_切糕1套		1	1073741824	8388607
36769	伺寒弓	214193		3805					0	22	0	205	2	3848	1024		0	1				4	atMeleeWeaponDamageBase	22	22	atMeleeWeaponDamageRand	15	15	atMeleeWeaponAttackSpeedBase	24	24										5	1											3178	1607	3746	434	2904	0	0	0	0	0	0	0							万灵	外功	会心命中	生活技能								1	20	7												17	12938	17	17518	17	5006	735	43	6	0		0	21	67108863		0	1			0				1	补充万灵低级装备_2019年6月大版本_切糕1套		1	1073741824	8388607
36770	独晴弓	214194		3806					0	22	0	211	2	4058	1024		0	1				4	atMeleeWeaponDamageBase	23	23	atMeleeWeaponDamageRand	15	15	atMeleeWeaponAttackSpeedBase	24	24										5	1											3471	3694	6804	2188	2733	0	0	0	0	0	0	0							万灵	外功	会心命中	生活技能								1	20	7												17	12938	17	17518	17	5006	735	43	6	0		0	21	67108863		0	1			0				1	补充万灵低级装备_201911赛季切糕		1	1073741824	8388607
36771	山沾弓	214195		3801					0	22	0	219	2	4310	1024		0	1				4	atMeleeWeaponDamageBase	24	24	atMeleeWeaponDamageRand	16	16	atMeleeWeaponAttackSpeedBase	24	24										5	1											3693	3365	6452	978	5051	0	0	0	0	0	0	0							万灵	外功	会心命中	生活技能								1	20	7												17	12938	17	17518	17	5006	735	43	6	0		0	21	67108863		0	1			0				1	补充万灵低级装备2020上赛季切糕		1	1073741824	8388607
36772	星璇	214196		3805					0	22	0	235	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											3161	4036	8331	583	4562	0	0	0	0	0	0	0							万灵	外功	会心命中	生活技能								1	20	7												17	12938	17	17518	17	5006	735	43	6	0		0	21	67108863		0	1			0				1	补充万灵低级装备_奉天证道赛季切糕		1	1073741824	8388607
36773	晓日	214197		3806					0	22	0	241	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	26	26	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											4677	3384	4418	356	4599	0	0	0	0	0	0	0							万灵	外功	会心命中高级	生活技能								1	20	7												17	12938	17	17518	17	5006	735	43	6	0		0	21	67108863		0	1			0				1	补充万灵低级装备_白帝风云赛季切糕		1	1073741824	8388607
36774	寒断霜	214198		3801					0	22	0	247	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	24	24										5	10											3991	4482	13274	678	4764	0	0	0	0	0	0	0							万灵	外功	会心命中高级	生活技能								1	20	7												17	12938	17	17518	17	5006	735	43	6	0		0	21	67108863		0	1			0				1	补充万灵低级装备_北天药宗赛季切糕		1	1073741824	8388607
36775	黄云白草	214199		3805					0	22	0	254	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	24	24										5	10											4056	4311	4251	827	4865	0	0	0	0	0	0	0							万灵	外功	会心命中高级	生活技能								1	20	7												17	12938	17	17518	17	5006	735	43	6	0		0	21	67108863		0	1			0				1	补充万灵低级装备_江湖无限4赛季切糕		1	1073741824	8388607
36776	虞泽弓	214200		3806					0	22	8	10	3	286	47		0	1				3	atMeleeWeaponDamageBase	1	1	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	24	24										5	1											14	32	585	2474	18823	0	0	0	0	0	0	0							万灵	外功	伤害（PVE）	任务								1	20	7												17	12938	17	17518	0	0	735	43	1	0		0	21	16384		0	0			0				1	补充万灵低级装备_少侠成长武器礼盒		1		1048576
36777	虞泽弓	214201		3801					0	22	14	14	3	415	66		0	1				3	atMeleeWeaponDamageBase	2	2	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	24	24										5	1											18	43	632	2517	18823	0	0	0	0	0	0	0							万灵	外功	伤害（PVE）	任务								1	20	7												17	12938	17	17518	0	0	735	43	1	1		0	21	16384		0	0			0				1	补充万灵低级装备_少侠成长武器礼盒		1		1048576
36778	虞泽弓	214202		3805					0	22	25	23	3	717	105		0	1				3	atMeleeWeaponDamageBase	2	2	atMeleeWeaponDamageRand	2	2	atMeleeWeaponAttackSpeedBase	24	24										5	1											33	58	208	2500	17097	0	0	0	0	0	0	0							万灵	外功	伤害（PVE）	任务								1	20	7												17	12938	17	17518	0	0	735	43	1	1		0	21	16384		0	1			0				1	补充万灵低级装备_少侠成长武器礼盒		1		1048576
