ID	Name	UiID	SchoolMask	2_1	2_2	2_3	2_4	3_1	3_2	3_3	3_4	4_1	4_2	4_3	4_4	5_1	5_2	5_3	5_4	6_1	6_2	6_3	6_4	7_1	7_2	7_3	7_4	8_1	8_2	8_3	8_4	9_1	9_2	9_3	9_4	10_1	10_2	10_3	10_4	11_1	11_2	11_3	11_4	12_1	12_2	12_3	12_4	13_1	13_2	13_3	13_4	14_1	14_2	14_3	14_4	15_1	15_2	15_3	15_4	16_1	16_2	16_3	16_4	17_1	17_2	17_3	17_4	18_1	18_2	18_3	18_4	19_1	19_2	19_3	19_4	20_1	20_2	20_3	20_4	21_1	21_2	21_3	21_4	22_1	22_2	22_3	22_4	23_1	23_2	23_3	23_4	24_1	24_2	24_3	24_4
5112	11500浩气威望饰品	190574	16384	46220				39481																																																																																							
5113	11500浩气威望饰品	190575	32768	46220				39481																																																																																							
5114	11500浩气威望饰品	190576	65536	46220				39481																																																																																							
5115	11500浩气威望饰品	190577	131072	46220				39481																																																																																							
5116	11500浩气威望饰品	190578	262144	46220				39481																																																																																							
5117	11500浩气威望饰品	190579	262144	46220				39481																																																																																							
5118	11500浩气威望饰品	190580	524288	46220				39481																																																																																							
5119	11500恶人威望饰品	190581	8	46220				39481																																																																																							
5120	11500恶人威望饰品	190582	16	46220				39481																																																																																							
5121	11500恶人威望饰品	190583	16	46220				39481																																																																																							
5122	11500恶人威望饰品	190584	2	46220				39481																																																																																							
5123	11500恶人威望饰品	190585	4	46220				39481																																																																																							
5124	11500恶人威望饰品	190586	4	46220				39481																																																																																							
5125	11500恶人威望饰品	190587	32	46220				39481																																																																																							
5126	11500恶人威望饰品	190588	32	46220				39481																																																																																							
5127	11500恶人威望饰品	190589	256	46220				39481																																																																																							
5128	11500恶人威望饰品	190590	256	46220				39481																																																																																							
5129	11500恶人威望饰品	190591	512	46220				39481																																																																																							
5130	11500恶人威望饰品	190592	512	46220				39481																																																																																							
5131	11500恶人威望饰品	190593	192	46220				39481																																																																																							
5132	11500恶人威望饰品	190594	2048	46220				39481																																																																																							
5133	11500恶人威望饰品	190595	1024	46220				39481																																																																																							
5134	11500恶人威望饰品	190596	4096	46220				39481																																																																																							
5135	11500恶人威望饰品	190597	8192	46220				39481																																																																																							
5136	11500恶人威望饰品	190598	8192	46220				39481																																																																																							
5137	11500恶人威望饰品	190599	16384	46220				39481																																																																																							
5138	11500恶人威望饰品	190600	32768	46220				39481																																																																																							
5139	11500恶人威望饰品	190601	65536	46220				39481																																																																																							
5140	11500恶人威望饰品	190602	131072	46220				39481																																																																																							
5141	11500恶人威望饰品	190603	262144	46220				39481																																																																																							
5142	11500恶人威望饰品	190604	262144	46220				39481																																																																																							
5143	11500恶人威望饰品	190605	524288	46220				39481																																																																																							
5144	刀宗_新手1_无惧	190606	524288	63465								63467																																																																																			
5145	刀宗_新手2_肄武	190607	524288	63468								63470																																																																																			
5146	刀宗_雁虞·月锋	190608	524288	26298								29592								26385																																																																											
5147	刀宗_剑茗·连山	190609	524288	26270				26305				29592				26249				56204																																																																											
5148	刀宗_荻魂·飞岩	190610	524288	26257				29592																																																																																							
5149	刀宗_蜀风·寒壁	190611	524288	26346								29592								56204																																																																											
5150	刀宗_蚩灵·斩舍	190612	524288	26353								29592								56204																																																																											
5151	刀宗_南皇·摧锋	190613	524288	26351								29592								56204																																																																											
5152	刀宗_烛天·殊壑	190614	524288	56204								29592								26289																																																																											
5153	刀宗_破军·归路	190615	524288	29593								56204								26422																																																																											
5154	刀宗_狼烟·拥山	190616	524288	56204								29592																																																																																			
5155	刀宗_靖世·知异	190617	524288	29592								56204																																																																																			
5156	刀宗_定国·远志	190618	524288	56204								29592																																																																																			
5157	刀宗_破虏·无魂	190619	524288	29592								56204																																																																																			
5158	刀宗_秦风·迎月	190620	524288	56204								29592																																																																																			
5159	刀宗_朔雪·念国	190621	524288	56204								29592																																																																																			
5160	刀宗_霜天·惊飞	190622	524288	29592								56204																																																																																			
5161	刀宗_三宿·寒卷	190623	524288	26385																																																																																											
5162	刀宗_百战·颓阳	190624	524288	0																																																																																											
5163	刀宗_千缘·森列	190625	524288	0																																																																																											
5164	刀宗_儒风·平云	190626	524288	56204								29592																																																																																			
5165	刀宗_文王·影孤	190627	524288	29592								56204																																																																																			
5166	刀宗_烛天·绝声	190628	524288	56204								29592								26289																																																																											
5167	刀宗_雪河·红阙	190629	524288	56204								29592																																																																																			
5168	刀宗_燕云·天波	190630	524288	29592								56204																																																																																			
5169	刀宗_驰冥·荒丘	190631	524288	56204								29592																																																																																			
5170	刀宗_未烬·浮阳	190632	524288	29592								56204																																																																																			
5171	刀宗_鹤梦·奔流	190633	524288	56204								29592																																																																																			
5172	刀宗_天韶·寒荒	190634	524288	29592								56204																																																																																			
5173	刀宗_凌绝·驰落	190635	524288	56204								29592																																																																																			
5174	刀宗_晓天·浩汤	190636	524288	29592								56204																																																																																			
5175	刀宗_夺夜·浮霜	190637	524288	56204								29592																																																																																			
5176	刀宗_星演·天风	190638	524288	43718								56204																																																																																			
5177	刀宗_惊尘·直木	190639	524288	56204								43718																																																																																			
5178	刀宗_百相·损天	190640	524288	43718								56204																																																																																			
5179	刀宗_择芳·沉水	190641	524288	56204								43718																																																																																			
5180	刀宗_承霁·凌孤	190642	524288	43718								56204																																																																																			
5181	10000品御厨套装	125741	8	56802																																																																																											
5182	10000品御厨套装	125741	8	56802																																																																																											
5183	10000品御厨套装	125741	16	56802																																																																																											
5184	10000品御厨套装	125741	16	56802																																																																																											
5185	10000品御厨套装	125741	2	56802																																																																																											
5186	10000品御厨套装	125741	2	56802																																																																																											
5187	10000品御厨套装	125741	4	56802																																																																																											
5188	10000品御厨套装	125741	4	56802																																																																																											
5189	10000品御厨套装	125741	32	56802																																																																																											
5190	10000品御厨套装	125741	32	56802																																																																																											
5191	10000品御厨套装	125741	256	56802																																																																																											
5192	10000品御厨套装	125741	256	56802																																																																																											
5193	10000品御厨套装	125741	512	56802																																																																																											
5194	10000品御厨套装	125741	512	56802																																																																																											
5195	10000品御厨套装	125741	192	56802																																																																																											
5196	10000品御厨套装	125741	2048	56802																																																																																											
5197	10000品御厨套装	125741	1024	56802																																																																																											
5198	10000品御厨套装	125741	1024	56802																																																																																											
5199	10000品御厨套装	125741	4096	56802																																																																																											
5200	10000品御厨套装	125741	4096	56802																																																																																											
5201	10000品御厨套装	125741	8192	56802																																																																																											
5202	10000品御厨套装	125741	8192	56802																																																																																											
5203	10000品御厨套装	125741	16384	56802																																																																																											
5204	10000品御厨套装	125741	32768	56802																																																																																											
5205	10000品御厨套装	125741	65536	56802																																																																																											
5206	10000品御厨套装	125741	131072	56802																																																																																											
5207	10000品御厨套装	125741	262144	56802																																																																																											
5208	10000品御厨套装	125741	262144	56802																																																																																											
5209	10000品御厨套装	125741	524288	56802																																																																																											
5210	11000寻踪觅宝	190643		26560				26561				26562																																																																																			
5211	11000寻踪觅宝	190644		26560				26561				26562																																																																																			
5212	11000寻踪觅宝	190645		26560				26561				26562																																																																																			
5213	11000寻踪觅宝	190646		26560				26561				26562																																																																																			
5214	11000寻踪觅宝	190647		26560				26561				26562																																																																																			
5215	11000寻踪觅宝	190648		26560				26561				26562																																																																																			
5216	12300品T套	190649	8	26458	17100	63679						43696																																																																																			
5217	12300品T套	190650	8	26577	29840	63679						43697																																																																																			
5218	12300品T套	190651	16	26453	23655	63679						43698																																																																																			
5219	12300品T套	190652	16	26572	63680							43699																																																																																			
5220	12300品T套	190653	2	26454	63679							43700																																																																																			
5221	12300品T套	190654	2	26575	63679							43701																																																																																			
5222	12300品T套	190655	4	26456	30049	63679						43702																																																																																			
5223	12300品T套	190656	4	26455	63679							43703																																																																																			
5224	12300品T套	190657	32	26457	63679							43704																																																																																			
5225	12300品T套	190658	32	26573	63680							43705																																																																																			
5226	12300品T套	190659	256	26460	30200	63679						43706																																																																																			
5227	12300品T套	190660	256	26574	63680							43707																																																																																			
5228	12300品T套	190661	512	26475	29497	63679						43708																																																																																			
5229	12300品T套	190662	512	26474	25387	63679						43709																																																																																			
5230	12300品T套	190663	192	26459	29725	63679						43710																																																																																			
5231	12300品T套	190664	2048	26520	63679							43711																																																																																			
5232	12300品T套	190665	1024	26498	63679							43712																																																																																			
5233	12300品T套	190666	1024	26576	63679							43713																																																																																			
5234	12300品T套	190667	4096	26566	24544	63679						43714																																																																																			
5235	12300品T套	190668	4096	26578	63679							43715																																																																																			
5236	12300品T套	190669	8192	26585	26586	63679						43716																																																																																			
5237	12300品T套	190670	8192	26587	26588	63680						43717																																																																																			
5238	12300品T套	190671	16384	29590	29591	63679						43718																																																																																			
5239	12300品T套	190672	32768	33810	33811	63679						43719																																																																																			
5240	12300品T套	190673	65536	35511	35512	63679						43720																																																																																			
5241	12300品T套	190674	131072	44087	44088	63679						43721																																																																																			
5242	12300品T套	190675	262144	47640	47641	63679						47642																																																																																			
5243	12300品T套	190676	262144	47643	63680							47645																																																																																			
5244	12300品T套	190677	524288	56204	63679							43718																																																																																			
5295	12300/12850恶人威望防具	190728	8	31620								26527	29839	65855																																																																																	
5296	12300/12850恶人威望防具	190729	16	31620								26526	65856																																																																																		
5297	12300/12850恶人威望防具	190730	16	31620								26526	65857																																																																																		
5298	12300/12850恶人威望防具	190731	2	31620								26525	65858																																																																																		
5299	12300/12850恶人威望防具	190732	4	31620								26523	65859																																																																																		
5300	12300/12850恶人威望防具	190733	4	31620								26524	65860																																																																																		
5301	12300/12850恶人威望防具	190734	32	31620								26533	65861																																																																																		
5302	12300/12850恶人威望防具	190735	32	31620								26533	65862																																																																																		
5303	12300/12850恶人威望防具	190736	256	31620								26529	65863																																																																																		
5304	12300/12850恶人威望防具	190737	256	31620								26530	65864																																																																																		
5305	12300/12850恶人威望防具	190738	512	31620								26531	65865																																																																																		
5306	12300/12850恶人威望防具	190739	512	31620								26531	65866																																																																																		
5307	12300/12850恶人威望防具	190740	192	31620								26528	65867																																																																																		
5308	12300/12850恶人威望防具	190741	2048	31620								26522	65868																																																																																		
5309	12300/12850恶人威望防具	190742	1024	31620								26532	65869																																																																																		
5310	12300/12850恶人威望防具	190743	4096	31620								26565	65870																																																																																		
5311	12300/12850恶人威望防具	190744	8192	31620								64033	65871																																																																																		
5312	12300/12850恶人威望防具	190745	8192	31620								29428	65872																																																																																		
5313	12300/12850恶人威望防具	190746	16384	31620								29589	65873																																																																																		
5314	12300/12850恶人威望防具	190747	32768	31620								33814	65874																																																																																		
5315	12300/12850恶人威望防具	190748	65536	31620								35515	65875																																																																																		
5316	12300/12850恶人威望防具	190749	131072	31620								44086	65876																																																																																		
5317	12300/12850恶人威望防具	190750	262144	31620								47648	65877																																																																																		
5318	12300/12850恶人威望防具	190751	262144	31620								47649	65878																																																																																		
5319	12300/12850恶人威望防具	190752	524288	31620								56600	65879																																																																																		
5434	12300/12850恶人威望防具	191809	1048576	31620								61991	65880																																																																																		
5270	12300/12850浩气威望防具	190703	8	31620								26527	29839	65855																																																																																	
5271	12300/12850浩气威望防具	190704	16	31620								26526	65856																																																																																		
5272	12300/12850浩气威望防具	190705	16	31620								26526	65857																																																																																		
5273	12300/12850浩气威望防具	190706	2	31620								26525	65858																																																																																		
5274	12300/12850浩气威望防具	190707	4	31620								26523	65859																																																																																		
5275	12300/12850浩气威望防具	190708	4	31620								26524	65860																																																																																		
5276	12300/12850浩气威望防具	190709	32	31620								26533	65861																																																																																		
5277	12300/12850浩气威望防具	190710	32	31620								26533	65862																																																																																		
5278	12300/12850浩气威望防具	190711	256	31620								26529	65863																																																																																		
5279	12300/12850浩气威望防具	190712	256	31620								26530	65864																																																																																		
5280	12300/12850浩气威望防具	190713	512	31620								26531	65865																																																																																		
5281	12300/12850浩气威望防具	190714	512	31620								26531	65866																																																																																		
5282	12300/12850浩气威望防具	190715	192	31620								26528	65867																																																																																		
5283	12300/12850浩气威望防具	190716	2048	31620								26522	65868																																																																																		
5284	12300/12850浩气威望防具	190717	1024	31620								26532	65869																																																																																		
5285	12300/12850浩气威望防具	190718	4096	31620								26565	65870																																																																																		
5286	12300/12850浩气威望防具	190719	8192	31620								64033	65871																																																																																		
5287	12300/12850浩气威望防具	190720	8192	31620								29428	65872																																																																																		
5288	12300/12850浩气威望防具	190721	16384	31620								29589	65873																																																																																		
5289	12300/12850浩气威望防具	190722	32768	31620								33814	65874																																																																																		
5290	12300/12850浩气威望防具	190723	65536	31620								35515	65875																																																																																		
5291	12300/12850浩气威望防具	190724	131072	31620								44086	65876																																																																																		
5292	12300/12850浩气威望防具	190725	262144	31620								47648	65877																																																																																		
5293	12300/12850浩气威望防具	190726	262144	31620								47649	65878																																																																																		
5294	12300/12850浩气威望防具	190727	524288	31620								56600	65879																																																																																		
5432	12300/12850浩气威望防具	191807	1048576	31620								61991	65880																																																																																		
5245	12300/12850竞技场	190678	8	32633								26405	65855																																																																																		
5246	12300/12850竞技场	190679	16	32633								26407	65856																																																																																		
5247	12300/12850竞技场	190680	16	32631								26407	65857																																																																																		
5248	12300/12850竞技场	190681	2	5631								26406	65858																																																																																		
5249	12300/12850竞技场	190682	4	32633								26408	65859																																																																																		
5250	12300/12850竞技场	190683	4	5631								26403	65860																																																																																		
5251	12300/12850竞技场	190684	32	32633								26404	65861																																																																																		
5252	12300/12850竞技场	190685	32	32631								35516	65862																																																																																		
5253	12300/12850竞技场	190686	256	32633								26439	65863																																																																																		
5254	12300/12850竞技场	190687	256	32631								26439	65864																																																																																		
5255	12300/12850竞技场	190688	512	32633								26476	65865																																																																																		
5256	12300/12850竞技场	190689	512	5631								26476	65866																																																																																		
5257	12300/12850竞技场	190690	192	5631								26402	65867																																																																																		
5258	12300/12850竞技场	190691	2048	5631								26521	65868																																																																																		
5259	12300/12850竞技场	190692	1024	32633								26499	65869																																																																																		
5260	12300/12850竞技场	190693	4096	5631								26564	65870																																																																																		
5261	12300/12850竞技场	190694	8192	32633								26590	65871																																																																																		
5262	12300/12850竞技场	190695	8192	32631								26590	65872																																																																																		
5263	12300/12850竞技场	190696	16384	5631								29588	65873																																																																																		
5264	12300/12850竞技场	190697	32768	5631								33813	65874																																																																																		
5265	12300/12850竞技场	190698	65536	5631								35514	65875																																																																																		
5266	12300/12850竞技场	190699	131072	32633								44085	65876																																																																																		
5267	12300/12850竞技场	190700	262144	32633								47646	65877																																																																																		
5268	12300/12850竞技场	190701	262144	32631								47647	65878																																																																																		
5269	12300/12850竞技场	190702	524288	5631								56599	65879																																																																																		
5426	12300/12850竞技场	190859	1048576	5631								62072	65880																																																																																		
5345	12300恶人威望饰品	190778	8	39748				59354																																																																																							
5346	12300恶人威望饰品	190779	16	39748				59354																																																																																							
5347	12300恶人威望饰品	190780	16	39748				59354																																																																																							
5348	12300恶人威望饰品	190781	2	39748				59354																																																																																							
5349	12300恶人威望饰品	190782	4	39748				59354																																																																																							
5350	12300恶人威望饰品	190783	4	39748				59354																																																																																							
5351	12300恶人威望饰品	190784	32	39748				59354																																																																																							
5352	12300恶人威望饰品	190785	32	39748				59354																																																																																							
5353	12300恶人威望饰品	190786	256	39748				59354																																																																																							
5354	12300恶人威望饰品	190787	256	39748				59354																																																																																							
5355	12300恶人威望饰品	190788	512	39748				59354																																																																																							
5356	12300恶人威望饰品	190789	512	39748				59354																																																																																							
5357	12300恶人威望饰品	190790	192	39748				59354																																																																																							
5358	12300恶人威望饰品	190791	2048	39748				59354																																																																																							
5359	12300恶人威望饰品	190792	1024	39748				59354																																																																																							
5360	12300恶人威望饰品	190793	4096	39748				59354																																																																																							
5361	12300恶人威望饰品	190794	8192	39748				59354																																																																																							
5362	12300恶人威望饰品	190795	8192	39748				59354																																																																																							
5363	12300恶人威望饰品	190796	16384	39748				59354																																																																																							
5364	12300恶人威望饰品	190797	32768	39748				59354																																																																																							
5365	12300恶人威望饰品	190798	65536	39748				59354																																																																																							
5366	12300恶人威望饰品	190799	131072	39748				59354																																																																																							
5367	12300恶人威望饰品	190800	262144	39748				59354																																																																																							
5368	12300恶人威望饰品	190801	262144	39748				59354																																																																																							
5369	12300恶人威望饰品	190802	524288	39748				59354																																																																																							
5320	12300浩气威望饰品	190753	8	39748				59354																																																																																							
5321	12300浩气威望饰品	190754	16	39748				59354																																																																																							
5322	12300浩气威望饰品	190755	16	39748				59354																																																																																							
5323	12300浩气威望饰品	190756	2	39748				59354																																																																																							
5324	12300浩气威望饰品	190757	4	39748				59354																																																																																							
5325	12300浩气威望饰品	190758	4	39748				59354																																																																																							
5326	12300浩气威望饰品	190759	32	39748				59354																																																																																							
5327	12300浩气威望饰品	190760	32	39748				59354																																																																																							
5328	12300浩气威望饰品	190761	256	39748				59354																																																																																							
5329	12300浩气威望饰品	190762	256	39748				59354																																																																																							
5330	12300浩气威望饰品	190763	512	39748				59354																																																																																							
5331	12300浩气威望饰品	190764	512	39748				59354																																																																																							
5332	12300浩气威望饰品	190765	192	39748				59354																																																																																							
5333	12300浩气威望饰品	190766	2048	39748				59354																																																																																							
5334	12300浩气威望饰品	190767	1024	39748				59354																																																																																							
5335	12300浩气威望饰品	190768	4096	39748				59354																																																																																							
5336	12300浩气威望饰品	190769	8192	39748				59354																																																																																							
5337	12300浩气威望饰品	190770	8192	39748				59354																																																																																							
5338	12300浩气威望饰品	190771	16384	39748				59354																																																																																							
5339	12300浩气威望饰品	190772	32768	39748				59354																																																																																							
5340	12300浩气威望饰品	190773	65536	39748				59354																																																																																							
5341	12300浩气威望饰品	190774	131072	39748				59354																																																																																							
5342	12300浩气威望饰品	190775	262144	39748				59354																																																																																							
5343	12300浩气威望饰品	190776	262144	39748				59354																																																																																							
5344	12300浩气威望饰品	190777	524288	39748				59354																																																																																							
5395	12850恶人威望饰品	190828	8	59354				39748																																																																																							
5396	12850恶人威望饰品	190829	16	59354				39748																																																																																							
5397	12850恶人威望饰品	190830	16	59354				39748																																																																																							
5398	12850恶人威望饰品	190831	2	59354				39748																																																																																							
5399	12850恶人威望饰品	190832	4	59354				39748																																																																																							
5400	12850恶人威望饰品	190833	4	59354				39748																																																																																							
5401	12850恶人威望饰品	190834	32	59354				39748																																																																																							
5402	12850恶人威望饰品	190835	32	59354				39748																																																																																							
5403	12850恶人威望饰品	190836	256	59354				39748																																																																																							
5404	12850恶人威望饰品	190837	256	59354				39748																																																																																							
5405	12850恶人威望饰品	190838	512	59354				39748																																																																																							
5406	12850恶人威望饰品	190839	512	59354				39748																																																																																							
5407	12850恶人威望饰品	190840	192	59354				39748																																																																																							
5408	12850恶人威望饰品	190841	2048	59354				39748																																																																																							
5409	12850恶人威望饰品	190842	1024	59354				39748																																																																																							
5410	12850恶人威望饰品	190843	4096	59354				39748																																																																																							
5411	12850恶人威望饰品	190844	8192	59354				39748																																																																																							
5412	12850恶人威望饰品	190845	8192	59354				39748																																																																																							
5413	12850恶人威望饰品	190846	16384	59354				39748																																																																																							
5414	12850恶人威望饰品	190847	32768	59354				39748																																																																																							
5415	12850恶人威望饰品	190848	65536	59354				39748																																																																																							
5416	12850恶人威望饰品	190849	131072	59354				39748																																																																																							
5417	12850恶人威望饰品	190850	262144	59354				39748																																																																																							
5418	12850恶人威望饰品	190851	262144	59354				39748																																																																																							
5419	12850恶人威望饰品	190852	524288	59354				39748																																																																																							
5435	12850恶人威望饰品	191810	1048576	59354				39748																																																																																							
5370	12850浩气威望饰品	190803	8	59354				39748																																																																																							
5371	12850浩气威望饰品	190804	16	59354				39748																																																																																							
5372	12850浩气威望饰品	190805	16	59354				39748																																																																																							
5373	12850浩气威望饰品	190806	2	59354				39748																																																																																							
5374	12850浩气威望饰品	190807	4	59354				39748																																																																																							
5375	12850浩气威望饰品	190808	4	59354				39748																																																																																							
5376	12850浩气威望饰品	190809	32	59354				39748																																																																																							
5377	12850浩气威望饰品	190810	32	59354				39748																																																																																							
5378	12850浩气威望饰品	190811	256	59354				39748																																																																																							
5379	12850浩气威望饰品	190812	256	59354				39748																																																																																							
5380	12850浩气威望饰品	190813	512	59354				39748																																																																																							
5381	12850浩气威望饰品	190814	512	59354				39748																																																																																							
5382	12850浩气威望饰品	190815	192	59354				39748																																																																																							
5383	12850浩气威望饰品	190816	2048	59354				39748																																																																																							
5384	12850浩气威望饰品	190817	1024	59354				39748																																																																																							
5385	12850浩气威望饰品	190818	4096	59354				39748																																																																																							
5386	12850浩气威望饰品	190819	8192	59354				39748																																																																																							
5387	12850浩气威望饰品	190820	8192	59354				39748																																																																																							
5388	12850浩气威望饰品	190821	16384	59354				39748																																																																																							
5389	12850浩气威望饰品	190822	32768	59354				39748																																																																																							
5390	12850浩气威望饰品	190823	65536	59354				39748																																																																																							
5420	12600切糕	190853		59427								41563																																																																																			
5421	12600切糕	190854		59427								41563																																																																																			
5422	12600切糕	190855		59427								41563																																																																																			
5423	12600切糕	190856		59427								41563																																																																																			
5424	12600切糕	190857		52548								5704																																																																																			
5425	12600切糕	190858		41595								52548																																																																																			
5391	12850浩气威望饰品	190824	131072	59354				39748																																																																																							
