ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
43171	覆海惊澜·玉衡佩	226208						7	0	838612	504	3	0	0			1		6606		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	559	2741	6223	0	0	0	0	0	0	0	0	0	0	0			衍天	内功	130级会心(PVP)	威望									4	3	2												736	39	17	5519	0	0	0	0	6	1	0		2048				1			0				0			131072
43172	覆海惊澜·蜉蝣佩	226209						7	0	838612	504	3	0	0			1		6607		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	10426	2741	6223	0	0	0	0	0	0	0	0	0	0	0			药宗	内功	130级会心(PVP)	威望									4	3	2												736	40	17	5519	0	0	0	0	6	1	0		4096				1			0				0			262144
43173	覆海惊澜·重峦佩	226210						7	0	838612	504	3	0	0			1		6608		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	884	1929	6223	0	0	0	0	0	0	0	0	0	0	0			药宗	治疗	130级治疗会心(PVP)	威望									4	3	2												736	41	17	1624	0	0	0	0	6	1	0		4096				1			0				0			262144
43174	覆海惊澜·浅浪佩	226211						7	0	838612	504	3	0	0			1		6609		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			刀宗	外功	130级会心(PVP)	威望									4	3	2												736	42	17	5519	0	0	0	0	6	1	0		8192				1			0				0			524288
43175	覆海惊澜·穿林佩	226212						7	0	838612	504	3	0	0			1		6610		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			万灵	外功	130级会心(PVP)	威望									4	3	2												736	43	17	5519	0	0	0	0	6	1	0		16384				1			0				0			1048576
43176	覆海惊澜·素影佩	226213						7	0	838612	504	3	0	0			1		6611		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	559	2741	6223	0	0	0	0	0	0	0	0	0	0	0			段氏	内功	130级会心(PVP)	威望									4	3	2												736	44	17	5519	0	0	0	0	6	1	0		32768				1			0				0			2097152
43177	覆海惊澜·露泡戒	226214						5	0	698843	504	3	0	0			1		6585		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	7987	2741	6223	0	0	0	0	0	0	0	0	0	0	0			少林	内功	130级会心(PVP)	威望									4	2	2												736	12							6	1	0		2				1			0				0			8
43178	覆海惊澜·云影戒	226215						5	0	698843	504	3	0	0			1		6586		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	559	2741	6223	0	0	0	0	0	0	0	0	0	0	0			万花	内功	130级会心(PVP)	威望									4	2	2												736	14							6	1	0		4				1			0				0			16
43179	覆海惊澜·深墨戒	226216						5	0	698843	504	3	0	0			1		6587		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	884	1929	6223	0	0	0	0	0	0	0	0	0	0	0			万花	治疗	130级治疗会心(PVP)	威望									4	2	2												736	15							6	1	0		4				1			0				0			16
43180	覆海惊澜·霜戈戒	226217						5	0	698843	504	3	0	0			1		6588		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			天策	外功	130级会心(PVP)	威望									4	2	2												736	10							6	1	0		8				1			0				0			2
43181	覆海惊澜·道玄戒	226218						5	0	698843	504	3	0	0			1		6589		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	559	2741	6223	0	0	0	0	0	0	0	0	0	0	0			纯阳	内功	130级会心(PVP)	威望									4	2	2												736	19							6	1	0		16				1			0				0			4
43182	覆海惊澜·静尘戒	226219						5	0	698843	504	3	0	0			1		6590		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			纯阳	外功	130级会心(PVP)	威望									4	2	2												736	18							6	1	0		16				1			0				0			4
43183	覆海惊澜·鸿映戒	226220						5	0	698843	504	3	0	0			1		6591		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	4813	2741	6223	0	0	0	0	0	0	0	0	0	0	0			七秀	内功	130级会心(PVP)	威望									4	2	2												736	20							6	1	0		32				1			0				0			32
43184	覆海惊澜·碧波戒	226221						5	0	698843	504	3	0	0			1		6592		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	884	1929	6223	0	0	0	0	0	0	0	0	0	0	0			七秀	治疗	130级治疗会心(PVP)	威望									4	2	2												736	21							6	1	0		32				1			0				0			32
43185	覆海惊澜·系情戒	226222						5	0	698843	504	3	0	0			1		6593		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	10426	2741	6223	0	0	0	0	0	0	0	0	0	0	0			五毒	内功	130级会心(PVP)	威望									4	2	2												736	16							6	1	0		64				1			0				0			256
43186	覆海惊澜·幽苔戒	226223						5	0	698843	504	3	0	0			1		6594		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	884	1929	6223	0	0	0	0	0	0	0	0	0	0	0			五毒	治疗	130级治疗会心(PVP)	威望									4	2	2												736	17							6	1	0		64				1			0				0			256
43187	覆海惊澜·孤悬戒	226224						5	0	698843	504	3	0	0			1		6595		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	10426	2741	6223	0	0	0	0	0	0	0	0	0	0	0			唐门	内功	130级会心(PVP)	威望									4	2	2												736	24							6	1	0		128				1			0				0			512
43188	覆海惊澜·掠空戒	226225						5	0	698843	504	3	0	0			1		6596		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			唐门	外功	130级会心(PVP)	威望									4	2	2												736	23							6	1	0		128				1			0				0			512
43189	覆海惊澜·新晓戒	226226						5	0	698843	504	3	0	0			1		6597		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			藏剑	外功	130级会心(PVP)	威望									4	2	2												736	22							6	1	0		256				1			0				0			192
43190	覆海惊澜·竹系戒	226227						5	0	698843	504	3	0	0			1		6598		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			丐帮	外功	130级会心(PVP)	威望									4	2	2												736	27							6	1	0		512				1			0				0			2048
43191	覆海惊澜·月沙戒	226228						5	0	698843	504	3	0	0			1		6599		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	16656	2741	6223	0	0	0	0	0	0	0	0	0	0	0			明教	内功	130级会心(PVP)	威望									4	2	2												736	25							6	1	0		1024				1			0				0			1024
43192	覆海惊澜·重楼戒	226229						5	0	698843	504	3	0	0			1		6600		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			苍云	外功	130级会心(PVP)	威望									4	2	2												736	30							6	1	0		2097152				1			0				0			4096
43193	覆海惊澜·朝露戒	226230						5	0	698843	504	3	0	0			1		6601		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	4813	2741	6223	0	0	0	0	0	0	0	0	0	0	0			长歌	内功	130级会心(PVP)	威望									4	2	2												736	32							6	1	0		4194304				1			0				0			8192
43194	覆海惊澜·绕云戒	226231						5	0	698843	504	3	0	0			1		6602		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	884	1929	6223	0	0	0	0	0	0	0	0	0	0	0			长歌	治疗	130级治疗会心(PVP)	威望									4	2	2												736	33							6	1	0		4194304				1			0				0			8192
43195	覆海惊澜·夜墨戒	226232						5	0	698843	504	3	0	0			1		6603		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			霸刀	外功	130级会心(PVP)	威望									4	2	2												736	34							6	1	0		8388608				1			0				0			16384
43196	覆海惊澜·潮声戒	226233						5	0	698843	504	3	0	0			1		6604		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			蓬莱	外功	130级会心(PVP)	威望									4	2	2												736	35							6	1	0		16777216				1			0				0			32768
43197	覆海惊澜·星垂戒	226234						5	0	698843	504	3	0	0			1		6605		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			凌雪	外功	130级会心(PVP)	威望									4	2	2												736	38							6	1	0		33554432				1			0				0			65536
43198	覆海惊澜·玉衡戒	226235						5	0	698843	504	3	0	0			1		6606		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	559	2741	6223	0	0	0	0	0	0	0	0	0	0	0			衍天	内功	130级会心(PVP)	威望									4	2	2												736	39							6	1	0		2048				1			0				0			131072
43199	覆海惊澜·蜉蝣戒	226236						5	0	698843	504	3	0	0			1		6607		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	10426	2741	6223	0	0	0	0	0	0	0	0	0	0	0			药宗	内功	130级会心(PVP)	威望									4	2	2												736	40							6	1	0		4096				1			0				0			262144
43200	覆海惊澜·重峦戒	226237						5	0	698843	504	3	0	0			1		6608		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	884	1929	6223	0	0	0	0	0	0	0	0	0	0	0			药宗	治疗	130级治疗会心(PVP)	威望									4	2	2												736	41							6	1	0		4096				1			0				0			262144
43201	覆海惊澜·浅浪戒	226238						5	0	698843	504	3	0	0			1		6609		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			刀宗	外功	130级会心(PVP)	威望									4	2	2												736	42							6	1	0		8192				1			0				0			524288
43202	覆海惊澜·穿林戒	226239						5	0	698843	504	3	0	0			1		6610		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	898	6223	0	0	0	0	0	0	0	0	0	0	0			万灵	外功	130级会心(PVP)	威望									4	2	2												736	43							6	1	0		16384				1			0				0			1048576
43203	覆海惊澜·素影戒	226240						5	0	698843	504	3	0	0			1		6611		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	559	2741	6223	0	0	0	0	0	0	0	0	0	0	0			段氏	内功	130级会心(PVP)	威望									4	2	2												736	44							6	1	0		32768				1			0				0			2097152
43204	覆海惊澜·露泡链	226160						4	0	698843	504	3	0	0			1		6585		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	7987	17971	6223	0	0	0	0	0	0	0	0	0	0	0			少林	内功	130级急速(PVP)	威望									4	1	2												736	12	17	111182	0	0	0	0	6	1	0		2				1			0				0			8
43205	覆海惊澜·云影链	226161						4	0	698843	504	3	0	0			1		6586		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	559	17971	6223	0	0	0	0	0	0	0	0	0	0	0			万花	内功	130级急速(PVP)	威望									4	1	2												736	14	17	111182	0	0	0	0	6	1	0		4				1			0				0			16
43206	覆海惊澜·深墨链	226162						4	0	698843	504	3	0	0			1		6587		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	884	18082	6223	0	0	0	0	0	0	0	0	0	0	0			万花	治疗	130级治疗急速(PVP)	威望									4	1	2												736	15	17	8145	0	0	0	0	6	1	0		4				1			0				0			16
43207	覆海惊澜·霜戈链	226163						4	0	698843	504	3	0	0			1		6588		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	17971	6223	0	0	0	0	0	0	0	0	0	0	0			天策	外功	130级急速(PVP)	威望									4	1	2												736	10	17	111182	0	0	0	0	6	1	0		8				1			0				0			2
43208	覆海惊澜·道玄链	226164						4	0	698843	504	3	0	0			1		6589		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	559	17971	6223	0	0	0	0	0	0	0	0	0	0	0			纯阳	内功	130级急速(PVP)	威望									4	1	2												736	19	17	111182	0	0	0	0	6	1	0		16				1			0				0			4
43209	覆海惊澜·静尘链	226165						4	0	698843	504	3	0	0			1		6590		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	17971	6223	0	0	0	0	0	0	0	0	0	0	0			纯阳	外功	130级急速(PVP)	威望									4	1	2												736	18	17	111182	0	0	0	0	6	1	0		16				1			0				0			4
43210	覆海惊澜·鸿映链	226166						4	0	698843	504	3	0	0			1		6591		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	4813	17971	6223	0	0	0	0	0	0	0	0	0	0	0			七秀	内功	130级急速(PVP)	威望									4	1	2												736	20	17	111182	0	0	0	0	6	1	0		32				1			0				0			32
43211	覆海惊澜·碧波链	226167						4	0	698843	504	3	0	0			1		6592		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	884	18082	6223	0	0	0	0	0	0	0	0	0	0	0			七秀	治疗	130级治疗急速(PVP)	威望									4	1	2												736	21	17	8145	0	0	0	0	6	1	0		32				1			0				0			32
43212	覆海惊澜·系情链	226168						4	0	698843	504	3	0	0			1		6593		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	10426	17971	6223	0	0	0	0	0	0	0	0	0	0	0			五毒	内功	130级急速(PVP)	威望									4	1	2												736	16	17	111182	0	0	0	0	6	1	0		64				1			0				0			256
43213	覆海惊澜·幽苔链	226169						4	0	698843	504	3	0	0			1		6594		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	884	18082	6223	0	0	0	0	0	0	0	0	0	0	0			五毒	治疗	130级治疗急速(PVP)	威望									4	1	2												736	17	17	8145	0	0	0	0	6	1	0		64				1			0				0			256
43214	覆海惊澜·孤悬链	226170						4	0	698843	504	3	0	0			1		6595		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	10426	17971	6223	0	0	0	0	0	0	0	0	0	0	0			唐门	内功	130级急速(PVP)	威望									4	1	2												736	24	17	111182	0	0	0	0	6	1	0		128				1			0				0			512
43215	覆海惊澜·掠空链	226171						4	0	698843	504	3	0	0			1		6596		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	17971	6223	0	0	0	0	0	0	0	0	0	0	0			唐门	外功	130级急速(PVP)	威望									4	1	2												736	23	17	111182	0	0	0	0	6	1	0		128				1			0				0			512
43216	覆海惊澜·新晓链	226172						4	0	698843	504	3	0	0			1		6597		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	17971	6223	0	0	0	0	0	0	0	0	0	0	0			藏剑	外功	130级急速(PVP)	威望									4	1	2												736	22	17	111182	0	0	0	0	6	1	0		256				1			0				0			192
43217	覆海惊澜·竹系链	226173						4	0	698843	504	3	0	0			1		6598		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	17971	6223	0	0	0	0	0	0	0	0	0	0	0			丐帮	外功	130级急速(PVP)	威望									4	1	2												736	27	17	111182	0	0	0	0	6	1	0		512				1			0				0			2048
43218	覆海惊澜·月沙链	226174						4	0	698843	504	3	0	0			1		6599		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	16656	17971	6223	0	0	0	0	0	0	0	0	0	0	0			明教	内功	130级急速(PVP)	威望									4	1	2												736	25	17	111182	0	0	0	0	6	1	0		1024				1			0				0			1024
43219	覆海惊澜·重楼链	226175						4	0	698843	504	3	0	0			1		6600		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	17971	6223	0	0	0	0	0	0	0	0	0	0	0			苍云	外功	130级急速(PVP)	威望									4	1	2												736	30	17	111182	0	0	0	0	6	1	0		2097152				1			0				0			4096
43220	覆海惊澜·朝露链	226176						4	0	698843	504	3	0	0			1		6601		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	4813	17971	6223	0	0	0	0	0	0	0	0	0	0	0			长歌	内功	130级急速(PVP)	威望									4	1	2												736	32	17	111182	0	0	0	0	6	1	0		4194304				1			0				0			8192
43221	覆海惊澜·绕云链	226177						4	0	698843	504	3	0	0			1		6602		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	884	18082	6223	0	0	0	0	0	0	0	0	0	0	0			长歌	治疗	130级治疗急速(PVP)	威望									4	1	2												736	33	17	8145	0	0	0	0	6	1	0		4194304				1			0				0			8192
43222	覆海惊澜·夜墨链	226178						4	0	698843	504	3	0	0			1		6603		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	17971	6223	0	0	0	0	0	0	0	0	0	0	0			霸刀	外功	130级急速(PVP)	威望									4	1	2												736	34	17	111182	0	0	0	0	6	1	0		8388608				1			0				0			16384
43223	覆海惊澜·潮声链	226179						4	0	698843	504	3	0	0			1		6604		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	17971	6223	0	0	0	0	0	0	0	0	0	0	0			蓬莱	外功	130级急速(PVP)	威望									4	1	2												736	35	17	111182	0	0	0	0	6	1	0		16777216				1			0				0			32768
43224	覆海惊澜·星垂链	226180						4	0	698843	504	3	0	0			1		6605		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	17971	6223	0	0	0	0	0	0	0	0	0	0	0			凌雪	外功	130级急速(PVP)	威望									4	1	2												736	38	17	111182	0	0	0	0	6	1	0		33554432				1			0				0			65536
43225	覆海惊澜·玉衡链	226181						4	0	698843	504	3	0	0			1		6606		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	559	17971	6223	0	0	0	0	0	0	0	0	0	0	0			衍天	内功	130级急速(PVP)	威望									4	1	2												736	39	17	111182	0	0	0	0	6	1	0		2048				1			0				0			131072
43226	覆海惊澜·蜉蝣链	226182						4	0	698843	504	3	0	0			1		6607		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	10426	17971	6223	0	0	0	0	0	0	0	0	0	0	0			药宗	内功	130级急速(PVP)	威望									4	1	2												736	40	17	111182	0	0	0	0	6	1	0		4096				1			0				0			262144
43227	覆海惊澜·重峦链	226183						4	0	698843	504	3	0	0			1		6608		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	884	18082	6223	0	0	0	0	0	0	0	0	0	0	0			药宗	治疗	130级治疗急速(PVP)	威望									4	1	2												736	41	17	8145	0	0	0	0	6	1	0		4096				1			0				0			262144
43228	覆海惊澜·浅浪链	226184						4	0	698843	504	3	0	0			1		6609		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	17971	6223	0	0	0	0	0	0	0	0	0	0	0			刀宗	外功	130级急速(PVP)	威望									4	1	2												736	42	17	111182	0	0	0	0	6	1	0		8192				1			0				0			524288
43229	覆海惊澜·穿林链	226185						4	0	698843	504	3	0	0			1		6610		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	17971	6223	0	0	0	0	0	0	0	0	0	0	0			万灵	外功	130级急速(PVP)	威望									4	1	2												736	43	17	111182	0	0	0	0	6	1	0		16384				1			0				0			1048576
43230	覆海惊澜·素影链	226186						4	0	698843	504	3	0	0			1		6611		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	559	17971	6223	0	0	0	0	0	0	0	0	0	0	0			段氏	内功	130级急速(PVP)	威望									4	1	2												736	44	17	111182	0	0	0	0	6	1	0		32768				1			0				0			2097152
43231	覆海惊澜·露泡佩	226187						7	0	838612	504	3	0	0			1		6585		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	7987	15794	6223	0	0	0	0	0	0	0	0	0	0	0			少林	内功	130级破防(PVP)	威望									4	3	2												736	12	17	5519	0	0	0	0	6	1	0		2				1			0				0			8
43232	覆海惊澜·云影佩	226188						7	0	838612	504	3	0	0			1		6586		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	559	15794	6223	0	0	0	0	0	0	0	0	0	0	0			万花	内功	130级破防(PVP)	威望									4	3	2												736	14	17	5519	0	0	0	0	6	1	0		4				1			0				0			16
43233	覆海惊澜·深墨佩	226189						7	0	838612	504	3	0	0			1		6587		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	881	6223	0	0	0	0	0	0	0	0	0	0	0	0			万花	治疗	130级治疗量(PVP)	威望									4	3	2												736	15	17	5519	0	0	0	0	6	1	0		4				1			0				0			16
43234	覆海惊澜·霜戈佩	226190						7	0	838612	504	3	0	0			1		6588		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	7552	6223	0	0	0	0	0	0	0	0	0	0	0			天策	外功	130级破防(PVP)	威望									4	3	2												736	10	17	5519	0	0	0	0	6	1	0		8				1			0				0			2
43235	覆海惊澜·道玄佩	226191						7	0	838612	504	3	0	0			1		6589		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	559	15794	6223	0	0	0	0	0	0	0	0	0	0	0			纯阳	内功	130级破防(PVP)	威望									4	3	2												736	19	17	5519	0	0	0	0	6	1	0		16				1			0				0			4
43236	覆海惊澜·静尘佩	226192						7	0	838612	504	3	0	0			1		6590		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	7552	6223	0	0	0	0	0	0	0	0	0	0	0			纯阳	外功	130级破防(PVP)	威望									4	3	2												736	18	17	5519	0	0	0	0	6	1	0		16				1			0				0			4
43237	覆海惊澜·鸿映佩	226193						7	0	838612	504	3	0	0			1		6591		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	4813	15794	6223	0	0	0	0	0	0	0	0	0	0	0			七秀	内功	130级破防(PVP)	威望									4	3	2												736	20	17	5519	0	0	0	0	6	1	0		32				1			0				0			32
43238	覆海惊澜·碧波佩	226194						7	0	838612	504	3	0	0			1		6592		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	881	6223	0	0	0	0	0	0	0	0	0	0	0	0			七秀	治疗	130级治疗量(PVP)	威望									4	3	2												736	21	17	5519	0	0	0	0	6	1	0		32				1			0				0			32
43239	覆海惊澜·系情佩	226195						7	0	838612	504	3	0	0			1		6593		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	10426	15794	6223	0	0	0	0	0	0	0	0	0	0	0			五毒	内功	130级破防(PVP)	威望									4	3	2												736	16	17	5519	0	0	0	0	6	1	0		64				1			0				0			256
43240	覆海惊澜·幽苔佩	226196						7	0	838612	504	3	0	0			1		6594		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	881	6223	0	0	0	0	0	0	0	0	0	0	0	0			五毒	治疗	130级治疗量(PVP)	威望									4	3	2												736	17	17	5519	0	0	0	0	6	1	0		64				1			0				0			256
43241	覆海惊澜·孤悬佩	226197						7	0	838612	504	3	0	0			1		6595		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	10426	15794	6223	0	0	0	0	0	0	0	0	0	0	0			唐门	内功	130级破防(PVP)	威望									4	3	2												736	24	17	5519	0	0	0	0	6	1	0		128				1			0				0			512
43242	覆海惊澜·掠空佩	226198						7	0	838612	504	3	0	0			1		6596		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	7552	6223	0	0	0	0	0	0	0	0	0	0	0			唐门	外功	130级破防(PVP)	威望									4	3	2												736	23	17	5519	0	0	0	0	6	1	0		128				1			0				0			512
43243	覆海惊澜·新晓佩	226199						7	0	838612	504	3	0	0			1		6597		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	7552	6223	0	0	0	0	0	0	0	0	0	0	0			藏剑	外功	130级破防(PVP)	威望									4	3	2												736	22	17	5519	0	0	0	0	6	1	0		256				1			0				0			192
43244	覆海惊澜·竹系佩	226200						7	0	838612	504	3	0	0			1		6598		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	7552	6223	0	0	0	0	0	0	0	0	0	0	0			丐帮	外功	130级破防(PVP)	威望									4	3	2												736	27	17	5519	0	0	0	0	6	1	0		512				1			0				0			2048
43245	覆海惊澜·月沙佩	226201						7	0	838612	504	3	0	0			1		6599		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	16656	15794	6223	0	0	0	0	0	0	0	0	0	0	0			明教	内功	130级破防(PVP)	威望									4	3	2												736	25	17	5519	0	0	0	0	6	1	0		1024				1			0				0			1024
43246	覆海惊澜·重楼佩	226202						7	0	838612	504	3	0	0			1		6600		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	7552	6223	0	0	0	0	0	0	0	0	0	0	0			苍云	外功	130级破防(PVP)	威望									4	3	2												736	30	17	5519	0	0	0	0	6	1	0		2097152				1			0				0			4096
43247	覆海惊澜·朝露佩	226203						7	0	838612	504	3	0	0			1		6601		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	4813	15794	6223	0	0	0	0	0	0	0	0	0	0	0			长歌	内功	130级破防(PVP)	威望									4	3	2												736	32	17	5519	0	0	0	0	6	1	0		4194304				1			0				0			8192
43248	覆海惊澜·绕云佩	226204						7	0	838612	504	3	0	0			1		6602		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	881	6223	0	0	0	0	0	0	0	0	0	0	0	0			长歌	治疗	130级治疗量(PVP)	威望									4	3	2												736	33	17	5519	0	0	0	0	6	1	0		4194304				1			0				0			8192
43249	覆海惊澜·夜墨佩	226205						7	0	838612	504	3	0	0			1		6603		4	atInvalid			atInvalid			atInvalid												5	30											3491	3408	3525	7552	6223	0	0	0	0	0	0	0	0	0	0	0			霸刀	外功	130级破防(PVP)	威望									4	3	2												736	34	17	5519	0	0	0	0	6	1	0		8388608				1			0				0			16384
43250	覆海惊澜·潮声佩	226206						7	0	838612	504	3	0	0			1		6604		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	7552	6223	0	0	0	0	0	0	0	0	0	0	0			蓬莱	外功	130级破防(PVP)	威望									4	3	2												736	35	17	5519	0	0	0	0	6	1	0		16777216				1			0				0			32768
43251	覆海惊澜·星垂佩	226207						7	0	838612	504	3	0	0			1		6605		4	atInvalid			atInvalid			atInvalid												5	30											3491	3694	3525	7552	6223	0	0	0	0	0	0	0	0	0	0	0			凌雪	外功	130级破防(PVP)	威望									4	3	2												736	38	17	5519	0	0	0	0	6	1	0		33554432				1			0				0			65536
43252	覆海惊澜·玉衡佩	226208						7	0	838612	504	3	0	0			1		6606		4	atInvalid			atInvalid			atInvalid												5	30											3491	4256	559	15794	6223	0	0	0	0	0	0	0	0	0	0	0			衍天	内功	130级破防(PVP)	威望									4	3	2												736	39	17	5519	0	0	0	0	6	1	0		2048				1			0				0			131072
43253	覆海惊澜·蜉蝣佩	226209						7	0	838612	504	3	0	0			1		6607		4	atInvalid			atInvalid			atInvalid												5	30											3491	966	10426	15794	6223	0	0	0	0	0	0	0	0	0	0	0			药宗	内功	130级破防(PVP)	威望									4	3	2												736	40	17	5519	0	0	0	0	6	1	0		4096				1			0				0			262144
